,xData,poor_simul,midpoor_simul,midrich_simul,rich_simul,round
7688,26.172143270155463,21541.499912033385,59734.57252613713,170803.4479165913,758757.7865896695,26.0
7689,26.330715047000428,21526.11494385301,59701.72303597333,170634.86187463475,758884.46209892,26.0
7690,26.49777398988688,21507.971020448284,59008.794647648894,170594.700221801,759733.539406318,26.0
7691,26.673160629215214,21475.169065586237,57594.05019984766,170071.59664509076,760193.0526064396,27.0
7692,26.856711814455387,21466.04695689223,57403.77007931999,169073.1244710009,789596.5165535803,27.0
7693,27.04826133076761,21433.35223313361,57226.58780619944,168649.39486549533,822328.120737996,27.0
7694,27.247640495101393,21412.10138901825,57242.68844512054,168927.8465806495,814611.025809937,27.0
7695,27.454678728462298,21400.045555972407,57315.55860991265,169224.1676615514,806094.791656609,27.0
7696,27.669204101597703,21389.044253578995,57387.4733554082,169432.11571664098,797101.3238003635,28.0
7697,27.891043851900957,21377.844110591595,57457.81180213111,169522.23084701324,788578.3267472222,28.0
7698,28.120024869858366,21365.524503242134,57525.83646650932,169481.29760549415,781189.7892726903,28.0
7699,28.355974153857666,21350.849820143598,57590.62436197655,169319.43117789557,775188.7364739464,28.0
7700,28.598719232634085,21335.85194792345,57651.49941959145,169066.05607359813,770496.0159011052,29.0
7701,28.84808855504686,21320.32068243089,57706.70432441566,168757.69798523746,766865.3850988656,29.0
7702,29.10391184725202,21301.404581348073,57756.88629747204,168425.8720365385,764014.5830184739,29.0
7703,29.366020437665835,21260.188298416728,57732.9350897997,167722.89085579754,752426.7697755627,29.0
7704,29.634247550396793,21205.278270192335,57800.76842471214,167134.13860896297,751256.4678331085,30.0
7705,29.908428568064043,21151.024475651444,57891.003375679385,167031.0193401461,751060.0026709556,30.0
7706,30.188401265118035,21082.087810391768,57887.41772869207,166929.9379361433,750765.0421360101,30.0
7707,30.47400601293783,21033.87216237705,57873.70259100154,166829.5870815351,750429.0054163506,30.0
7708,30.765085958101302,21084.02619779845,57847.786627775975,166728.65361598297,750043.4950289559,31.0
7709,31.061487175313307,20888.780844124183,57916.16488185259,166817.88410082547,750414.346772635,31.0
7710,31.36305879653552,20815.61724944673,58230.73673321075,167319.26065787935,758579.0224032626,31.0
7711,31.669653117894025,20752.87754381217,58542.684248319754,167918.6316895039,770930.8409743317,32.0
7712,31.98112568594992,20731.23210550172,58589.01994418323,168613.02926373162,773112.3439461641,32.0
7713,32.29733536490768,20776.583674442474,58627.265195771426,169380.11818689568,773278.9967500425,32.0
7714,32.61814438630909,20888.597109366685,59134.283058465546,170177.0420078431,773292.7617984008,33.0
7715,32.94341838271946,20780.74836104375,59408.32366970129,170948.194317275,773295.9896705523,33.0
7716,33.2730264068613,20573.448110569014,59492.631191001106,171637.97829817486,773298.5944114377,33.0
7717,33.60684093759007,20344.600796789964,59482.30417904024,172195.78444589494,773301.279107428,34.0
7718,33.94473787403978,20553.126188189723,59498.695277016464,172556.29140189567,773304.0871120461,34.0
7719,34.286596519194816,14929.247430404626,59224.87365751294,172566.7604967936,773306.809953805,34.0
7720,34.63229955407022,14284.546362966577,58791.581020092664,171798.93921811902,773305.9384713334,35.0
7721,34.98173300360695,13799.326492396169,58203.99679740218,169231.66766094865,773245.2396022427,35.0
7722,35.334786195312326,20263.157124919777,57492.023628790615,163509.13823991615,772188.5622549184,35.0
7723,35.69135171160131,20124.10910566638,56740.62107235394,156012.3891489601,737681.8487733447,36.0
7724,36.05132533671982,20000.009769344397,56022.303821739755,150623.573780453,695188.3110417936,36.0
7725,36.41460599906042,19755.71526940707,54529.25933766412,145502.24112466752,695291.2019977533,36.0
7726,36.781095709611456,19645.991667238704,54155.0323329192,144904.5986670336,695810.4828191941,37.0
7727,37.15069949721524,19590.83179031569,54199.4775387151,143916.69058828018,695601.530465014,37.0
7728,37.52332534124847,19653.377915809728,55133.91061211239,143324.53209478172,695201.0659787453,38.0
7729,37.898884102278934,19692.392512563078,55688.96850728236,146294.7303166145,695160.5549111188,38.0
7730,38.27728945119758,19674.92704660451,55616.11483692791,150164.7893141618,695159.9130734238,38.0
7731,38.65845779727319,19644.155227552048,55616.76520574448,150719.15991253918,695165.2557640669,39.0
7732,39.04230821552875,19604.92778518926,55619.24384572703,150908.47240786938,695172.6116216691,39.0
7733,39.42876237379427,19567.14126895141,55618.341006424154,151102.322983091,695181.6821220255,39.0
7734,39.81774445974967,19527.593612523167,55613.654739786136,151298.36608900336,695192.8798060631,40.0
7735,40.20918110823343,19485.73692838146,55604.742396654656,151494.40289556782,695206.7190767402,40.0
7736,40.60300132905826,19444.02219580686,55591.11376238781,151688.42559065446,695223.8416958244,41.0
7737,40.99913643554334,19381.21193311935,55572.22261277527,151878.6489881793,695245.0485376262,41.0
7738,41.39751997394396,19337.447076140517,55547.48343842227,152063.52933306314,695271.3389539657,41.0
7739,41.79808765393316,19292.151073479483,55516.238951579064,152241.77101920647,695303.9592424335,42.0
7740,42.20077728026666,19246.818516253737,55477.77706768546,152412.3225414502,695344.4617264105,42.0
7741,42.60552868574056,19200.639394999744,55431.326960499806,152574.3633551152,695394.775712539,43.0
7742,43.01228366553271,19154.425447088965,55376.06132572529,152727.28341993332,695457.2908506315,43.0
7743,43.42098591300114,19107.744047052955,55311.10331663128,152870.65708272238,695534.951785428,43.0
7744,43.83158095699759,19059.834965740854,55235.53646174844,153004.21263818885,695631.3598269152,44.0
7745,44.24401610074096,19010.67989968515,55148.424858064864,153127.79843153938,695750.8717240723,44.0
7746,44.658240362282704,18961.537457675156,55048.8371292913,153241.34575223897,695898.6761888966,45.0
7747,45.07420441658629,18912.378390963517,54935.88144815187,153344.8280217699,696080.8140183607,45.0
