,flood,fraction_formal_in_flood_prone_area,fraction_subsidized_in_flood_prone_area,fraction_informal_in_flood_prone_area,fraction_backyard_in_flood_prone_area,flood_depth_formal,flood_depth_subsidized,flood_depth_informal,flood_depth_backyard
0,C_MERITDEM_1_0000,127.03928288794873,0.0,37.6162137355727,0.25993586075475444,0.5412631387488159,0.0,0.5306172038262764,0.5989559671831367
1,C_MERITDEM_1_0002,689.5551618241888,0.31118365395050507,46.76752975525532,1.1990355648512152,1.033805458000869,0.02581071853637695,1.6747018451522409,1.036826064239622
2,C_MERITDEM_1_0005,919.5238458160386,0.796585672064489,47.256526757581724,2.032050859410763,1.0277723343939882,0.1195620474378185,1.7622307935415007,1.314914771135743
3,C_MERITDEM_1_0010,942.6330849331355,0.796585672064489,49.08571755216196,2.2139585263680654,1.0840465624073679,0.2084940847913342,1.7751321264412998,1.2886491122693415
4,C_MERITDEM_1_0025,970.1370613314714,0.796585672064489,50.21717045182766,2.2721248829228466,1.160156677893155,0.3260632929364757,1.8392423617242122,1.366283113474694
5,C_MERITDEM_1_0050,1046.4707746498002,0.796585672064489,51.166343165514526,2.51782932643659,1.1717568305119916,0.41500629754463,1.8848791018596713,1.3558068145130728
6,C_MERITDEM_1_0100,1082.0236990346548,0.796585672064489,52.22772970722895,2.587827069306231,1.224031006011915,0.5039543089429455,1.9271585831972524,1.4021491212759971
7,C_MERITDEM_1_0250,1143.1640228910214,0.796585672064489,53.053172355109524,2.632495313216613,1.2837138278017415,0.621544497923048,2.002761299534666,1.4892547801164584
