,flood_depth,prop_flood_prone,sim_poor,sim_midpoor,sim_midrich,sim_rich
0,0.00767483152417264,0.106073567151411,0.0,0.0,0.0,0.0
1,0.0335901621820468,0.417652148831843,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.327509462372412,0.549985677456316,0.0,0.0,0.0,0.0
5,0.000478749410045791,0.00856898029134533,0.0,0.0,0.0,0.0
6,0.0199938984119854,0.295722078667815,0.0,0.0,0.0,0.0
7,0.00469108572803685,0.0784650630011455,0.0,0.0,0.0,0.0
8,0.0690328504075163,0.929553264604811,0.0,0.0,0.0,0.0
9,0.00821021351600436,0.125107112253642,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0960644527717873,0.486111111111111,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0201566973208968,0.304360381172394,0.0,0.0,0.0,0.0
17,0.000110029599018947,0.00170309395401646,0.0,0.0,0.0,0.0
18,0.216687989125054,0.345622119815668,0.0,0.0,0.0,0.0
19,0.207425943428131,0.148826559816829,0.0,0.0,0.0,0.0
20,0.410722569741421,0.637453611190408,0.0,0.0,0.0,0.0
21,0.402624835376761,0.81113662456946,0.0,0.0,0.0,0.0
22,0.626385033250094,0.728600057257372,0.0,0.0,0.0,0.0
23,0.394437102263291,0.943981614478598,0.0,0.0,0.0,0.0
24,0.210270703499853,0.437020187659937,0.0,0.0,0.0,0.0
25,0.252470425708494,0.315622292809703,0.0,0.0,0.0,0.0
26,0.184717553293603,0.43019943019943,0.0,0.0,0.0,0.0
27,0.113343802701814,0.472837022132797,0.0,0.0,0.0,0.0
28,0.00247586242154113,0.0324786324786325,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.00253234950349946,0.0485021398002853,0.0,0.0,0.0,0.0
33,0.0252107541132632,0.247119815668203,0.0,0.0,0.0,0.0
34,0.0365618022075087,0.173962478681069,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0160784891236708,0.177828441151325,0.0,0.0,0.0,0.0
40,0.0082486842042075,0.0347121781891814,0.0,0.0,0.0,0.0
41,0.281002138143251,0.627920227920228,0.0,0.0,0.0,0.0
42,0.0633665585504189,0.386559448592763,0.0,0.0,0.0,0.0
43,0.162339882701211,0.925925925925926,0.0,0.0,0.0,0.0
44,0.37257115929215,0.933738425925926,0.0,0.0,0.0,0.0
45,0.0791617282095798,0.797435897435897,0.0,0.0,0.0,0.0
46,0.0188959794078799,0.283741007194245,0.0,0.0,0.0,0.0
47,0.00239666650890287,0.0341102899374645,0.0,0.0,0.0,0.0
48,0.137366776500674,0.784172661870504,0.0,0.0,0.0,0.0
49,0.0533924610899568,0.49584646233171,0.0,0.0,0.0,0.0
50,0.0782232552339833,0.451002865329513,0.0,0.0,0.0,0.0
51,0.0472393133813017,0.586138049058756,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.02782637037593,0.28026581912742,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.100695902449071,0.277809147374365,0.0,0.0,0.0,0.0
57,0.0458713372548421,0.386574074074074,0.0,0.0,0.0,0.0
58,0.00158717489650107,0.0284900284900285,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.00671117190282229,0.102564102564103,0.0,0.0,0.0,0.0
61,0.0301656578567649,0.160045727350672,0.0,0.0,0.0,0.0
62,0.057922345847615,0.452156526706655,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0
67,0.00240220776943024,0.0454674623472578,0.0,0.0,0.0,0.0
68,0.000620771337438513,0.0115740740740741,0.0,0.0,0.0,0.0
69,0.188164735451723,0.262108262108262,0.0,0.0,0.0,0.0
70,0.102517719622012,0.189814814814815,0.0,0.0,0.0,0.0
71,0.0159977491764601,0.234757834757835,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.29635898340122,0.190883190883191,0.0,0.0,0.0,0.0
76,0.210076070003372,0.247482014388489,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.14510920879738,0.377250643040869,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.00874857503579432,0.00853727945361412,0.0,0.0,0.0,0.0
81,1.04284407915892,0.300925925925926,0.0,0.0,0.0,0.0
82,0.584751657339243,0.27977207977208,0.0,0.0,0.0,0.0
83,0.056979461952492,0.332175925925926,0.0,0.0,0.0,0.0
84,0.00243305956196581,0.0398860398860399,0.0,0.0,0.0,0.0
85,0.121109520947492,0.256365740740741,0.0,0.0,0.0,0.0
86,0.0316931221899484,0.0837606837606838,0.0,0.0,0.0,0.0
87,0.158435237750806,0.458250213736107,0.0,0.0,0.0,0.0
88,0.326014386222683,0.494589977220957,0.0,0.0,0.0,0.0
89,0.0493240070205402,0.0643578643578644,0.0,0.0,0.0,0.0
90,0.00353384140524582,0.0399885746929449,0.0,0.0,0.0,0.0
