,prop_flood_prone
0,0.0684345594525235
1,0.26535910008653
2,0.0
3,0.0
4,0.358063592093956
5,0.0
6,0.0
7,0.0
8,0.509163802978236
9,0.0536989431590974
10,0.0
11,0.0
12,0.399305555555556
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.339861751152074
19,0.148826559816829
20,0.60376819868684
21,0.664753157290471
22,0.642713999427426
23,0.880781384659581
24,0.385840204719932
25,0.275194917701415
26,0.43019943019943
27,0.44409313020983
28,0.0324786324786325
29,0.0
30,0.0
31,0.0
32,0.0
33,0.180875576036866
34,0.145537237066515
35,0.0
36,0.0
37,0.0
38,0.0
39,0.115132516386435
40,0.0347121781891814
41,0.570940170940171
42,0.238081562320505
43,0.806267806267806
44,0.875868055555556
45,0.649287749287749
46,0.119712230215827
47,0.0198976691301876
48,0.631654676258993
49,0.376682898882842
50,0.275071633237822
51,0.383628066172276
52,0.0
53,0.27159780410286
54,0.0
55,0.0
56,0.277809147374365
57,0.259259259259259
58,0.0
59,0.0
60,0.0113960113960114
61,0.108602457845099
62,0.386461011139674
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.247863247863248
70,0.175347222222222
71,0.109401709401709
72,0.0
73,0.0
74,0.0
75,0.185185185185185
76,0.152517985611511
77,0.0
78,0.337239211203201
79,0.0
80,0.0
81,0.217013888888889
82,0.27977207977208
83,0.303240740740741
84,0.0113960113960114
85,0.256365740740741
86,0.0837606837606838
87,0.429752066115702
88,0.446184510250569
89,0.0643578643578644
90,0.0199942873464724
91,0.455247354875608
92,0.186797347938887
93,0.0
94,0.0202546296296296
95,0.0
96,0.0
97,0.0
98,0.0520833333333333
99,0.0341880341880342
100,0.0
101,0.0227920227920228
102,0.568287037037037
103,0.0102564102564103
104,0.0068649885583524
105,0.154466858789625
106,0.0
107,0.0
108,0.0
109,0.0
110,0.247863247863248
111,0.390870185449358
112,0.123076923076923
113,0.391954022988506
114,0.478632478632479
115,0.0
116,0.0
117,0.0
118,0.0100864553314121
119,0.337606837606838
120,0.442708333333333
121,0.173789173789174
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0164930555555556
127,0.0635327635327635
128,0.0173611111111111
129,0.0256410256410256
130,0.0166141506731596
131,0.33726618705036
132,0.333333333333333
133,0.217013888888889
134,0.0
135,0.0549768518518519
136,0.873504273504274
137,0.762731481481482
138,0.782905982905983
139,0.390046296296296
140,0.0945868945868946
141,0.0
142,0.0
143,0.0143884892086331
144,0.0
145,0.0
146,0.0
147,0.0
148,0.158564814814815
149,0.696296296296296
150,1.0
151,0.767521367521368
152,0.0
153,0.423583285632513
154,0.0114318376679051
155,0.0
156,0.308659617033438
157,0.0
158,0.0
159,0.00258620689655172
160,0.309815078236131
161,0.136574074074074
162,0.0
163,0.105202312138728
164,0.494586894586895
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0770328102710414
170,0.620689655172414
171,0.385934819897084
172,0.0
173,0.272727272727273
174,0.125253109632629
175,0.263947890116114
176,0.247685185185185
177,0.094017094017094
178,0.53134932100549
179,0.343634817125035
180,0.368663594470046
181,0.434172867773326
182,0.334569309754706
183,0.0
184,0.0
185,0.0
186,0.00622524052065648
187,0.0
188,0.0
189,0.0
190,0.0
191,0.444444444444444
192,0.792022792022792
193,0.377053906024791
194,0.901788248651717
195,0.948320413436692
196,0.892621303474017
197,0.210345813089454
198,0.0240343347639485
199,0.0
200,0.3125
201,0.568660968660969
202,0.3760092272203
203,0.483413666005103
204,0.0
205,0.0826210826210826
206,0.0
207,0.0
208,0.315154994259472
209,0.086731763354394
210,0.0
211,0.0
212,0.0
213,0.0
214,0.350712250712251
215,0.0141782407407407
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.00859845227858985
222,0.530342249065286
223,0.035876993166287
224,0.0
225,0.0
226,0.0
227,0.00854700854700855
228,0.387731481481482
229,0.0
230,0.393791319344639
231,0.226436456269459
232,0.0835734870317003
233,0.380434782608696
234,0.0
235,0.0
236,0.0
237,0.381944444444444
238,0.0168871376301717
239,0.281511393135275
240,0.00199430199430199
241,0.34056712962963
242,0.0
243,0.00347222222222222
244,0.0792022792022792
245,0.0
246,0.295298165137615
247,0.260992907801418
248,0.0808886357163201
249,0.0102564102564103
250,0.00347222222222222
251,0.00797720797720798
252,0.0
253,0.398860398860399
254,0.210648148148148
255,0.0541310541310541
256,0.369791666666667
257,0.0296296296296296
258,0.0
259,0.0
260,0.0
261,0.0
262,0.100699300699301
263,0.0
264,0.170940170940171
265,0.271990740740741
266,0.472934472934473
267,0.112847222222222
268,0.0
269,0.308449074074074
270,0.103988603988604
271,0.199145299145299
272,0.771990740740741
273,0.368091168091168
274,0.0
275,0.0
276,0.0
277,0.15954415954416
278,0.188946759259259
279,0.235612535612536
280,0.0
281,0.0
282,0.228490028490029
283,0.210648148148148
284,0.310541310541311
285,0.451388888888889
286,0.0427350427350427
287,0.0
288,0.492592592592593
289,0.675347222222222
290,0.857834757834758
291,0.175925925925926
292,0.355555555555556
293,0.104166666666667
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0660350272753374
301,0.241025641025641
302,0.100694444444444
303,0.0102564102564103
304,0.0
305,0.319817247287264
306,0.0
307,0.0
308,0.338399770576427
309,0.0
310,0.0
311,0.283933125531312
312,0.355324074074074
313,0.437037037037037
314,0.104447632711621
315,0.679428571428571
316,0.113316077077941
317,0.0
318,0.0
319,0.0
320,0.048025007104291
321,0.514277473319873
322,0.0421652421652422
323,0.0
324,0.0
325,0.0399305555555556
326,0.328205128205128
327,0.00344036697247706
328,0.396571428571429
329,0.0
330,0.358221715588487
331,0.0581328751431844
332,0.0
333,0.0122646891043925
334,0.329313809933965
335,0.102564102564103
336,0.0
337,0.176336746302617
338,0.376619637201267
339,0.413105413105413
340,0.397694524495677
341,0.373469968687731
342,0.508591065292096
343,0.44055140723722
344,0.204
345,0.940838598506605
346,1.0
347,0.959490740740741
348,0.916239316239316
349,0.0109858340560856
350,0.113186191284663
351,0.0
352,0.0
353,0.541558815070463
354,0.43121091529278
355,0.429307384087006
356,0.0
357,0.0
358,0.0
359,0.00282406099971759
360,0.590277777777778
361,0.601139601139601
362,0.0
363,0.0
364,0.0
365,0.0
366,0.00257953568357696
367,0.00603968938740293
368,0.0
369,0.249498710971068
370,0.00227855311876958
371,0.0
372,0.0
373,0.0
374,0.313390313390313
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.491755857680069
381,0.150825270347183
382,0.120102945381756
383,0.239316239316239
384,0.0115740740740741
385,0.260968660968661
386,0.099537037037037
387,0.0
388,0.169496402877698
389,0.329642248722317
390,0.181303116147309
391,0.148640832851359
392,0.104273504273504
393,0.196759259259259
394,0.242165242165242
395,0.0
396,0.0
397,0.0
398,0.221151119931953
399,0.0
400,0.0359794403198173
401,0.42889712168709
402,0.427249059878507
403,0.0945868945868946
404,0.0925925925925926
405,0.290598290598291
406,0.0555555555555556
407,0.290598290598291
408,0.0486111111111111
409,0.0
410,0.0
411,0.0
412,0.0430769230769231
413,0.128809660724554
414,0.147578347578348
415,0.231481481481481
416,0.0
417,0.0
418,0.0777777777777778
419,0.404224537037037
420,0.0
421,0.278935185185185
422,0.158119658119658
423,0.00598290598290598
424,0.162615740740741
425,0.764957264957265
426,0.0182291666666667
427,0.287749287749288
428,0.12962962962963
429,0.285470085470085
430,0.0
431,0.332193732193732
432,0.00405092592592593
433,0.0
434,0.125356125356125
435,0.141782407407407
436,0.0227920227920228
437,0.60619212962963
438,0.0299145299145299
439,0.0
440,0.616239316239316
441,0.236400462962963
442,0.345299145299145
443,0.845486111111111
444,0.55982905982906
445,0.0748065348237317
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0461538461538461
456,0.0
457,0.360148869166905
458,0.0
459,0.0103896103896104
460,0.322845804988662
461,0.0
462,0.0
463,0.112898592358518
464,0.156151869825864
465,0.324028776978417
466,0.0991452991452991
467,0.343086632243259
468,0.255747126436782
469,0.0142126208072769
470,0.0
471,0.32962962962963
472,0.777617951668585
473,0.204558404558405
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0773638968481375
479,0.0
480,0.0514726908778953
481,0.0864802536754108
482,0.0631370328425821
483,0.375289351851852
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.543293718166384
494,0.232638888888889
495,0.0
496,0.476851851851852
497,1.0
498,0.99682264586944
499,0.395262557077626
500,0.720321931589537
501,0.0176437108708025
502,0.474692593651701
503,0.0311328913231479
504,0.151566951566952
505,0.250505634209766
506,0.790888511601585
507,0.193865740740741
508,0.142735042735043
509,0.115351257588899
510,0.0
511,0.00287191269385411
512,0.0544724770642202
513,0.437142857142857
514,0.0144258511252164
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.217293020627296
522,0.445977011494253
523,0.0172117039586919
524,0.0
525,0.0115573533660792
526,0.506806579693704
527,0.0
528,0.0
529,0.0
530,0.0
531,0.178530092592593
532,0.468091168091168
533,0.0
534,0.0
535,0.0455840455840456
536,0.243055555555556
537,0.0153846153846154
538,0.300925925925926
539,0.0358974358974359
540,0.132412204951065
541,0.0967832957110609
542,0.198784722222222
543,0.0427350427350427
544,0.237754225150387
545,0.0
546,0.515669515669516
547,0.0520833333333333
548,0.0
549,0.266263672999424
550,0.477796514896009
551,0.555555555555556
552,0.424501424501425
553,0.108217592592593
554,0.0444444444444444
555,0.118653736451797
556,0.495375722543353
557,0.185185185185185
558,0.0289351851851852
559,0.0
560,0.0
561,0.0
562,0.0883773799374823
563,0.0
564,0.018796992481203
565,0.0550171037628278
566,0.385470085470085
567,0.458333333333333
568,0.0527065527065527
569,0.0115740740740741
570,0.135897435897436
571,0.197627314814815
572,0.455270655270655
573,0.553240740740741
574,0.0512820512820513
575,0.0
576,0.0
577,0.542165242165242
578,0.689236111111111
579,0.656695156695157
580,0.622685185185185
581,0.133048433048433
582,0.0668402777777778
583,0.0837606837606838
584,0.227430555555556
585,0.0
586,0.0
587,0.0
588,0.0458689458689459
589,0.397569444444444
590,0.434472934472935
591,0.0
592,0.147293447293447
593,0.505208333333333
594,0.768945868945869
595,0.0966435185185185
596,0.217948717948718
597,0.39002849002849
598,0.248842592592593
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.000852030673104232
607,0.421364148816235
608,0.0
609,0.0913993755322169
610,0.0
611,0.166381766381766
612,0.374856156501726
613,0.464082098061574
614,0.45797351755901
615,0.363247863247863
616,0.341659488946311
617,0.372599598738894
618,0.489737742303307
619,0.415442235666955
620,0.0455580865603645
621,0.0
622,0.0193732193732194
623,0.751807925947353
624,0.338056106545764
625,0.3164265129683
626,0.0068649885583524
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.262182958107723
636,0.0432027649769585
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.292360712234348
