,flood_depth
0,0.00413738562913236
1,0.0187793794405849
2,0.0
3,0.0
4,0.188630890006221
5,0.0
6,0.0
7,0.0
8,0.0306889205181039
9,0.00347569587400252
10,0.0
11,0.0
12,0.0626263353559706
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.147088749617476
19,0.164408124236973
20,0.305449627073976
21,0.297101654771001
22,0.483157581904881
23,0.292357420928175
24,0.159535199496975
25,0.185468329469007
26,0.131513981398015
27,0.0768275073150959
28,0.00195106441139156
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0158519041703044
34,0.0271976074079955
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0103990408592192
40,0.00518872981337684
41,0.208297259990986
42,0.0402903439052347
43,0.104083610599876
44,0.265712375994082
45,0.0511028170246005
46,0.00686760552495504
47,0.0011895175953356
48,0.0844707022467963
49,0.031081270399834
50,0.0403081243564201
51,0.0263381453153411
52,0.0
53,0.0198025663475603
54,0.0
55,0.0
56,0.0753015984524986
57,0.0297016655957257
58,0.0
59,0.0
60,0.000709642372240029
61,0.0180375458138709
62,0.0416646792322729
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.13791010929988
70,0.0727830021469681
71,0.00654376864093661
72,0.0
73,0.0
74,0.0
75,0.175026635498742
76,0.137405154001799
77,0.0
78,0.0950300070039543
79,0.0
80,0.0
81,0.391393303871155
82,0.238018811869825
83,0.0430863168504503
84,0.000636087183938746
85,0.0950649667669226
86,0.0228870793964788
87,0.109050656153151
88,0.192286350189418
89,0.03580322265625
90,0.00172924225890817
91,0.0725785065351775
92,0.0144659918232245
93,0.0
94,0.00169859992133247
95,0.0
96,0.0
97,0.0
98,0.00550667444864909
99,0.00189313317975427
100,0.0
101,0.0101874805243946
102,0.0895574004561813
103,0.000893304286858974
104,0.00149166011155606
105,0.0225254905326909
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0243712205153245
111,0.0725729774986626
112,0.0383883176150022
113,0.166999632736732
114,0.26778729213269
115,0.0
116,0.0
117,0.0
118,0.0111609577102002
119,0.14720122291152
120,0.0746991457762542
121,0.0098565908578726
122,0.0
123,0.0
124,0.0
125,0.0
126,0.00100836488935683
127,0.00361815015135328
128,0.00101513332790799
129,0.00195442917000534
130,0.00129118815290658
131,0.0473720369407599
132,0.107061554563691
133,0.0832878439514725
134,0.0
135,0.0225984387927585
136,0.176498465252738
137,0.0606269990956342
138,0.0615759194746316
139,0.0208517710367839
140,0.0054412667907541
141,0.0
142,0.0
143,0.000723859389051259
144,0.0
145,0.0
146,0.0
147,0.0
148,0.00918559674863462
149,0.0550481638677439
150,0.093827176977087
151,0.1035076087017
152,0.0
153,0.0348410690997625
154,0.000700534974278365
155,0.0
156,0.12970386078849
157,0.0
158,0.0
159,0.000131843829977101
160,0.0212671054715283
161,0.00885389910803901
162,0.0
163,0.00890414287589189
164,0.0659905892831308
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0727397009921652
170,0.464245469542756
171,0.250745351277739
172,0.0
173,0.0343837134686587
174,0.0152116532197466
175,0.0428525221918366
176,0.0256836679246691
177,0.0408945980235043
178,0.187322396689225
179,0.118845927468568
180,0.124612799437914
181,0.108261990560827
182,0.0401605060966914
183,0.0
184,0.0
185,0.0
186,0.00169059092808256
187,0.0
188,0.0
189,0.0
190,0.0
191,0.109754085540771
192,0.202906268953937
193,0.0725411233382391
194,0.0591186449807238
195,0.0793417120951878
196,0.282119694024436
197,0.0126580878576915
198,0.00133625952812053
199,0.0
200,0.0298483504189385
201,0.0865917194942463
202,0.176739825784404
203,0.0840868515910188
204,0.0
205,0.00694061887909544
206,0.0
207,0.0
208,0.0801471486841633
209,0.0133249632316646
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0301572272580573
215,0.00080436247366446
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.00361658229155471
222,0.210130693174005
223,0.00215503458010037
224,0.0
225,0.0
226,0.0
227,0.00130806077919115
228,0.195877265047144
229,0.0
230,0.141253162986008
231,0.0678420100575158
232,0.216841068322789
233,0.839927420190597
234,0.0
235,0.0
236,0.0
237,0.121500006428471
238,0.00215147637394895
239,0.104636025903271
240,0.00131137771823807
241,0.245774163140191
242,0.0
243,0.000320116678873698
244,0.0105406323729078
245,0.0
246,0.0389102620816012
247,0.0226216201241135
248,0.00763620035969542
249,0.00139334915030716
250,0.000197463565402561
251,0.000551037910657051
252,0.0
253,0.116649312511129
254,0.0782963788067853
255,0.015427731244992
256,0.0679714679718018
257,0.00418012570112179
258,0.0
259,0.0
260,0.0
261,0.0
262,0.00643267864947552
263,0.0
264,0.0185922475961538
265,0.0809395754778827
266,0.447030657037371
267,0.184418691529168
268,0.0
269,0.0945621463987562
270,0.0564560132148938
271,0.0393073687865863
272,0.532812361364011
273,0.259890655778412
