,prop_flood_prone
0,0.0
1,0.0
2,0.0
3,0.0
4,0.309366943569178
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.271990740740741
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.247695852534562
19,0.143102461362335
20,0.369683128746788
21,0.423650975889782
22,0.545376467220155
23,0.82734846308532
24,0.344896218367927
25,0.263644239099047
26,0.287749287749288
27,0.310146593848807
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.065668202764977
34,0.145537237066515
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.00694243563783627
41,0.531054131054131
42,0.100516944284894
43,0.52991452991453
44,0.703703703703704
45,0.0
46,0.0
47,0.0
48,0.296402877697842
49,0.0315095961042681
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.249576510446076
57,0.114583333333333
58,0.0
59,0.0
60,0.0
61,0.104887110603029
62,0.292202227934876
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.219373219373219
70,0.101273148148148
71,0.0
72,0.0
73,0.0
74,0.0
75,0.156695156695157
76,0.152517985611511
77,0.0
78,0.237210631609031
79,0.0
80,0.0
81,0.0347222222222222
82,0.185754985754986
83,0.256944444444444
84,0.0
85,0.227430555555556
86,0.0552706552706553
87,0.372755770874893
88,0.250569476082005
89,0.0
90,0.0
91,0.272233342865313
92,0.0686076679158259
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0173611111111111
99,0.0
100,0.0
101,0.0227920227920228
102,0.428240740740741
103,0.0
104,0.0068649885583524
105,0.154466858789625
106,0.0
107,0.0
108,0.0
109,0.0
110,0.165242165242165
111,0.322396576319544
112,0.0755244755244755
113,0.357471264367816
114,0.387464387464387
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0078125
127,0.0179487179487179
128,0.0
129,0.0142450142450142
130,0.00515611572615296
131,0.262446043165468
132,0.207977207977208
133,0.217013888888889
134,0.0
135,0.0549768518518519
136,0.691168091168091
137,0.436631944444444
138,0.405982905982906
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.276923076923077
150,0.953703703703704
151,0.739031339031339
152,0.0
153,0.0
154,0.0
155,0.0
156,0.251500428693913
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0069364161849711
164,0.386324786324786
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0536376604850214
170,0.520689655172414
171,0.228702115494568
172,0.0
173,0.155884867483614
174,0.0963262944749783
175,0.244123477768338
176,0.166666666666667
177,0.0769230769230769
178,0.418665125686218
179,0.312446838673093
180,0.311059907834101
181,0.379793932455638
182,0.223331431831147
183,0.0
184,0.0
185,0.0
186,0.00622524052065648
187,0.0
188,0.0
189,0.0
190,0.0
191,0.421296296296296
192,0.643874643874644
193,0.1683482271548
194,0.043996593812092
195,0.507895492391616
196,0.763422337065748
197,0.0
198,0.0
199,0.0
200,0.0549768518518519
201,0.293447293447293
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.24052812858783
209,0.0752441125789776
210,0.0
211,0.0
212,0.0
213,0.0
214,0.182336182336182
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.00859845227858985
222,0.319240724762726
223,0.0
224,0.0
225,0.0
226,0.0
227,0.00284900284900285
228,0.335648148148148
229,0.0
230,0.267318194883587
231,0.11321822813473
232,0.0144092219020173
233,0.323226544622426
234,0.0
235,0.0
236,0.0
237,0.33275462962963
238,0.00844356881508584
239,0.281511393135275
240,0.00113960113960114
241,0.118634259259259
242,0.0
243,0.00347222222222222
244,0.0792022792022792
245,0.0
246,0.25802752293578
247,0.147517730496454
248,0.0524067217317004
249,0.0102564102564103
250,0.0
251,0.0
252,0.0
253,0.341880341880342
254,0.204861111111111
255,0.0541310541310541
256,0.340856481481482
257,0.0296296296296296
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0391608391608392
263,0.0
264,0.113960113960114
265,0.243055555555556
266,0.299145299145299
267,0.112847222222222
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.00854700854700855
278,0.102141203703704
279,0.204273504273504
280,0.0
281,0.0
282,0.162962962962963
283,0.109375
284,0.0
285,0.37037037037037
286,0.0
287,0.0
288,0.40997150997151
289,0.211516203703704
290,0.0056980056980057
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0615384615384615
302,0.03125
303,0.0102564102564103
304,0.0
305,0.0
306,0.0
307,0.0
308,0.309721823917408
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0931428571428571
316,0.0845556514236411
317,0.0
318,0.0
319,0.0
320,0.00852514919011083
321,0.410152869916354
322,0.0193732193732194
323,0.0
324,0.0
325,0.0225694444444444
326,0.137321937321937
327,0.00344036697247706
328,0.305142857142857
329,0.0
330,0.267027643203192
331,0.0552691867124857
332,0.0
333,0.000855675984027382
334,0.122595463680735
335,0.0
336,0.0
337,0.0881683731513083
338,0.264324791246761
339,0.356125356125356
340,0.368876080691643
341,0.300028465698833
342,0.479954180985109
343,0.331418724870764
344,0.008
345,0.42676622630672
346,0.457954545454546
347,0.771990740740741
348,0.552136752136752
349,0.0
350,0.0
351,0.0
352,0.0
353,0.436870865688812
354,0.0912450255827175
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.462962962962963
361,0.444444444444444
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0687482096820395
370,0.0
371,0.0
372,0.0
373,0.0
374,0.279202279202279
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.445472953427828
381,0.0341491178144565
382,0.0629110666285388
383,0.182336182336182
384,0.0
385,0.250712250712251
386,0.0578703703703704
387,0.0
388,0.169496402877698
389,0.309767177739921
390,0.172804532577904
391,0.148640832851359
392,0.0757834757834758
393,0.141782407407407
394,0.142450142450142
395,0.0
396,0.0
397,0.0
398,0.178622058406578
399,0.0
400,0.0359794403198173
401,0.343402678825876
402,0.124096037026323
403,0.0
404,0.0925925925925926
405,0.290598290598291
406,0.0324074074074074
407,0.262108262108262
408,0.0486111111111111
409,0.0
410,0.0
411,0.0
412,0.0234965034965035
413,0.128809660724554
414,0.0991452991452991
415,0.202546296296296
416,0.0
417,0.0
418,0.0777777777777778
419,0.383969907407407
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0968660968660969
428,0.0891203703703704
429,0.191452991452991
430,0.0
431,0.275213675213675
