,flood_depth
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0300814175940421
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0431241417810115
19,0.0693079615976719
20,0.101322355931941
21,0.0985192956935388
22,0.192879675453726
23,0.10366209359458
24,0.058184409229668
25,0.0614089326916352
26,0.0372949149194266
27,0.0115730831697776
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.00235611172865063
34,0.0122710852002203
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.00105567691572353
41,0.081652658141916
42,0.0110640944864885
43,0.0127937990715701
44,0.0741304512377138
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0087959896972932
57,0.00169683385778356
58,0.0
59,0.0
60,0.0
61,0.0035726716771198
62,0.0142204809856224
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0435384549306668
70,0.021679887065181
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0619432932970531
76,0.0363908946085319
77,0.0
78,0.0175982810797505
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0484507966924597
86,0.0101435821620148
87,0.0386183209553781
88,0.0122512608834443
89,0.0
90,0.0
91,0.0313251114655196
92,0.00250602187736469
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.00197145673963759
99,0.0
100,0.0
101,0.0047409188034188
102,0.018975469801161
103,0.0
104,0.000676484620816648
105,0.0116311900553854
106,0.0
107,0.0
108,0.0
109,0.0
110,0.00854831271701389
111,0.0383889800981856
112,0.0119083858036495
113,0.0536066559539444
114,0.0792330445727052
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.000743050860543536
130,0.000295546702961633
131,0.0215535028032262
132,0.043467703707877
133,0.0357297835526643
134,0.0
135,0.0120964315202501
136,0.0914709085752482
137,0.0162415261621828
138,0.00400817088591747
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.00602929965722934
150,0.0365511576334635
151,0.064990964710203
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0301254841558386
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0230874490125713
170,0.122407290579259
171,0.0829597634543958
172,0.0
173,0.00797504371780043
174,0.00456045568420393
175,0.00536241209969511
176,0.000610793078387225
177,0.0188564724392361
178,0.0628431089280555
179,0.0465460123744064
180,0.0556530930479551
181,0.0530182260339712
182,0.0155727083997188
183,0.0
184,0.0
185,0.0
186,0.000975906207997312
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0415291168071606
192,0.0724973673154825
193,0.0228385760344975
194,0.0
195,0.0
196,0.0776274793626521
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0122540689637001
209,0.000594575674899483
210,0.0
211,0.0
212,0.0
213,0.0
214,0.00794365603020388
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.000516673356217756
222,0.0512289815775992
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0414586287957651
229,0.0
230,0.0031745649679326
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0618445873260498
238,0.000665966906817302
239,0.0473279664177423
240,8.98833967681624e-05
241,0.0
242,0.0
243,0.0
244,0.00583585646757034
245,0.0
246,0.0132914639394218
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0457044639478721
254,0.0320727560255263
255,0.00647689949752938
256,0.0330397023095025
257,0.00202151567508013
258,0.0
259,0.0
260,0.0
261,0.0
262,0.000301249043924825
263,0.0
264,0.0
265,0.0
266,0.168307203852553
267,0.0891991456349691
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.000476413302951389
278,0.00520074809039081
279,0.0216261382795807
280,0.0
281,0.0
282,0.000727392126012731
283,0.00528402681703921
284,0.0
285,0.0816888058627093
286,0.0
287,0.0
288,0.077609939792557
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,6.0929192437066e-05
303,0.000529666911502849
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0391170019265195
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.00254111521689178
321,0.152000262202947
322,0.00691715251346599
323,0.0
324,0.0
325,0.000298341115315755
326,0.00379816908442397
327,0.0
328,0.0
329,0.0
330,0.027371719373397
331,0.00168934720488348
332,0.0
333,4.91319080794531e-05
334,0.00226310666456943
335,0.0
336,0.0
337,0.00017268123344621
338,0.0258278444456567
339,0.035243890224359
340,0.0417678349299802
341,0.0343773003286899
342,0.0653214427340618
343,0.0318314028087531
344,0.0
345,0.00514885531561872
346,0.00891135822642933
347,0.0306527173077619
348,0.0597596345124421
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.00425082665902597
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0021107918688234
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0427852967525819
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.000284298120773973
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0109826396695144
389,0.0221321326910536
390,0.0329352100577638
391,0.0281650240949429
392,0.0110559881922187
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0240370704730915
399,0.0
400,0.0
401,0.0344171140838736
402,0.0114081186609596
403,0.0
404,0.0229407681359185
405,0.0602993000606526
406,0.00718780800148293
407,0.0271623834245905
408,0.00997285489682798
409,0.0
410,0.0
411,0.0
412,0.00029261875819493
413,0.0097854465091962
414,0.00627072760861823
415,0.0126254117047345
416,0.0
417,0.0
418,0.0
419,0.0975963142183092
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.00474738191675257
429,0.0175837068476229
430,0.0
431,0.0498272235576923
432,0.000488254759046766
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0516920729919716
438,0.00195996102444467
439,0.0
440,0.11349279724295
441,0.0320596054748253
442,0.0
443,0.0
