,structure_subsidized_2
200,0.0001797904987118126
201,0.0008527051605330216
202,0.0013418987848930466
203,0.0007541308638240887
204,0.0
205,2.590018645679348e-05
206,2.3535864420824258e-08
207,0.0
208,0.00039796212358572826
209,3.539447507390571e-05
210,4.0752016348044365e-07
211,0.0
212,0.0
213,0.0
214,0.00019017642689284046
215,3.6760696389247795e-07
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,5.945683679269165e-07
222,0.0019694502322304243
223,1.992993512134005e-06
224,0.0
225,0.0
226,0.0
227,3.4129094868900027e-07
228,0.0013714605457927475
229,5.095536104294646e-07
230,0.0030238150753135284
231,0.0007974037215500201
232,0.00401897843194968
233,0.012068245762357726
234,0.0
235,8.995854616653276e-09
236,0.0
237,0.0007170882485858027
238,5.926539519861834e-07
239,0.0005198315327789673
240,5.287269063536902e-06
241,0.010719096444951972
242,0.0
243,1.8009016052685636e-08
244,1.6070969120327174e-05
245,0.0
246,0.000185664760572449
247,0.0001282489531380332
248,1.536712030226135e-05
249,5.41879327872681e-07
250,5.442831087831934e-07
251,3.6845187659546244e-07
252,0.0
253,0.0007950747308915756
254,0.00026440291984554376
255,1.3135444650464163e-05
256,0.0004188057559807661
257,7.970361156514545e-06
258,0.0
259,0.0
260,0.0
261,5.624364864261458e-07
262,1.635285210309794e-05
263,0.0
264,4.9374864524850944e-05
265,0.0003537898420585748
266,0.0033425529190164926
267,0.0003199947333183936
268,1.3853932674044868e-06
269,0.03140712386774783
270,0.021251884555537823
271,0.033942776772361447
272,0.19626696227619572
273,0.07030975356200307
274,0.0
275,0.0
276,0.0
277,3.1302096220630326e-05
278,7.098714175408813e-05
279,0.0001585919075152679
280,0.0
281,0.0
282,0.0001050634298440672
283,7.107205529040157e-05
284,0.00013622042571817306
285,0.001654374958473763
286,2.2765961220972294e-05
287,1.3970873422092872e-08
288,0.0010645098090022562
289,0.000518647586681872
290,0.0008471541955517664
291,9.55716316776021e-05
292,0.00016636051696469712
293,8.734653574249759e-05
294,4.579730004498173e-06
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,4.863225801687363e-06
301,7.254142221096012e-05
302,1.1357792063177997e-05
303,1.1093785194012271e-07
304,1.5862057498148877e-09
305,0.0002914774883776964
306,2.62232610032955e-07
307,0.0
308,0.0008089008317495232
309,7.558501582467541e-06
310,0.00030479530661277695
311,0.00032303289947779965
312,0.00023531186704272178
313,0.0003106622579979083
314,0.00010855993217194683
315,0.0007588634615488477
316,1.941022184272814e-05
317,0.0
318,1.1134546605357342e-06
319,7.173415382571885e-06
320,3.145191901668337e-05
321,0.004154857947251714
322,3.639183085399976e-05
323,0.0
324,0.0
325,3.4293531451696255e-06
326,0.00016495947244520457
327,2.411115591940016e-08
328,0.00029678764085352917
329,2.2102564869259066e-09
330,0.0006029545270319439
331,8.571261827161855e-06
332,2.2972192253110548e-08
333,2.897276664077735e-07
334,0.00015630952780090382
335,2.601561829213229e-05
336,0.0
337,4.10963547133682e-05
338,0.0004235125824512035
339,0.000606095473509584
340,0.0007197386340879388
341,0.0006515142809662943
342,0.0014664519236766026
343,0.0007083564202848211
344,7.045701949437979e-05
345,0.0010428969998700875
346,0.001326302147056117
347,0.001930401203926834
348,0.0032245251210141317
349,7.257759936734007e-05
350,7.423966924637528e-05
351,6.42460905237773e-06
352,4.308597343913459e-06
353,0.0014427778704654362
354,0.0004852537954514801
355,0.0002869979680248101
356,0.0
357,2.0774436949837264e-06
358,4.048023081610721e-07
359,6.899336988633726e-09
360,0.0008346542299039074
361,0.000682143409148898
362,1.085007294951154e-05
363,3.7635002328512014e-08
364,0.0
365,0.0
366,1.903966220465622e-07
367,4.917624793966746e-07
368,6.414723037708717e-08
369,9.427280309481283e-05
370,6.489317039572061e-09
371,0.0
372,0.0
373,0.0
374,0.0014503581784392552
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0042744530554868635
381,0.004957648577235355
382,0.0021587172890963472
383,0.00016257789315746271
384,1.2109908656437349e-07
385,0.00032221394428669475
386,1.5676763243581482e-05
387,0.0
388,7.328791697498559e-05
389,0.0002975953053775855
390,0.00020899067155516254
391,0.00016373816482681514
392,4.691417780101369e-05
393,0.007146095646023206
394,0.009963431088263457
395,0.0
396,0.0
397,0.0
398,0.00018633965110154005
399,0.0
400,3.063097730746473e-06
401,0.000510418850522213
402,0.00035893175846131247
403,1.8328910040490242e-05
404,7.319914068043855e-05
405,0.0006883396175898289
406,1.4752429470276831e-05
407,0.00033084473706521806
408,1.5078473712518224e-05
409,0.0
410,0.0
411,0.0
412,4.9360473076057095e-06
413,4.4558612182094794e-05
414,6.981276308234237e-05
415,0.00011812288611769583
416,0.0
417,0.0
418,1.396950177226522e-05
419,0.0018824644587355308
420,1.5239701230301845e-05
421,0.062005916249537794
422,0.030244929196057414
423,0.0012283857113752758
424,0.03094047792149045
425,0.18275925275267746
426,0.00013854611192271624
427,9.82076413235957e-05
428,3.045033631998771e-05
429,0.00017712756017316045
430,0.0
431,0.0005713157646465787
432,1.05772341359245e-07
433,6.894678877585886e-06
434,2.387099754741852e-05
435,2.6950203357021727e-05
436,8.983362270087334e-07
437,0.0014734585746623233
438,7.96824619900307e-06
439,9.841641196559494e-06
440,0.0017704517293357605
441,0.0002900866182009549
442,0.00015836400704773162
443,0.0008135763144501277
444,0.00040060240344987443
445,1.2311021791620672e-05
446,3.20416096235015e-08
447,2.8133198659165193e-08
448,4.6217579532552714e-08
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,6.7967397943547245e-06
456,3.574733211497018e-09
457,0.00039787248822638105
458,3.7948410163665877e-07
459,2.448327342300558e-07
460,0.0006761584298762393
461,1.4771930719323346e-05
462,3.510934704163361e-05
463,0.00013163352171100294
464,0.00015180131371113996
465,0.00022405396601203465
466,9.106729825782046e-05
467,0.0029775420469888825
468,0.02224047407720281
469,0.00011958323699154603
470,0.0015397396436609033
471,0.046134796498374965
472,0.08866179931089371
473,0.00113858846038067
474,0.0
475,0.0
476,0.0
477,0.0
478,1.8483311830426768e-05
479,0.0
480,1.548029808058616e-05
481,1.5204953183743494e-05
482,2.7060364987208386e-05
483,0.00037708292600631085
484,0.0
485,1.5817389440330225e-07
486,1.4779882488305399e-07
487,0.0
488,0.0
489,0.0
490,1.0352713273895665e-06
491,2.4229475839488058e-08
492,1.174126968096758e-07
493,0.000521568987079429
494,0.00012487105592492512
495,0.0
496,0.00034529976016945324
497,0.0014544054677223914
498,0.0014181480523362464
499,0.00039016090068554315
500,0.0023912832548768246
501,2.9291892107002462e-06
502,0.0004073221086114632
503,8.183793915698924e-06
504,8.931085506502826e-05
505,0.00012372535245699782
506,0.0009891027594219482
507,9.872646456849216e-05
508,7.420201276930587e-05
509,0.0001126125105118493
510,0.0
511,2.3573144462496176e-06
512,3.0797872466276894e-06
513,0.00023929633338315792
514,7.091278651343574e-07
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,8.15260665891668e-05
522,0.0004146000056492531
523,4.643191698515841e-07
524,0.0
525,3.3587061502267594e-06
526,0.0016718094546878674
527,0.0
528,0.0
529,0.0
530,0.0
531,0.004077174083841858
532,0.008469985235830464
533,3.908222639692563e-07
534,0.0
535,5.693785058731937e-06
536,0.00014373575054896074
537,5.788573118937122e-07
538,0.00011211498234306891
539,1.5109797649173145e-06
540,3.746293327814007e-05
541,1.3043596728148652e-05
542,0.00023549640733922406
543,1.0784593089327523e-05
544,0.00030573956128284244
545,0.0
546,0.014618719306868817
547,6.24656449589464e-05
548,0.0
549,0.0010449034516110828
550,0.0023255254139433737
551,0.002888137573404405
552,0.0007683108664449532
553,6.214285561509166e-05
554,3.245293070368744e-06
555,0.00011705797186471379
556,0.0018031271239424772
557,8.191925670651766e-05
558,9.255625978691368e-07
559,0.0
560,0.0
561,2.153503641068933e-07
562,1.196543194677691e-05
563,0.0
564,1.0267258156403196e-06
565,8.12863409761113e-06
566,0.0002398621982581863
567,0.0006586825226604335
568,1.665528508441109e-05
569,1.7931924176423293e-07
570,3.580480790907484e-05
571,0.000652743206255242
572,0.03941509407138265
573,0.13711798239808665
574,6.629601976766825e-06
575,0.0
576,1.9873123924173336e-06
577,0.0961551650965721
578,0.06476191201237141
579,0.07577133451185603
580,0.0010912485168194947
581,5.196951461113563e-05
582,1.7106209377744128e-05
583,2.7863525765155907e-05
584,0.00029312568704457594
585,8.98622655397758e-06
586,0.0
587,0.0
588,4.3280964549841694e-06
589,0.0003443617812439177
590,0.0011360819798101754
591,0.0
592,8.096061836852454e-05
593,0.0011657791169525067
594,0.0009287815390375966
595,1.1376641383441455e-05
596,6.0052398227844066e-05
597,0.00018933372432317059
598,8.901905976423247e-05
599,4.066036256763065e-06
600,8.488943179448472e-09
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,6.210506246057152e-10
607,0.0002620720840556074
608,0.0
609,3.8409219195832984e-05
610,0.0002887947815743444
611,0.007908815064158933
612,0.005517205661778669
613,0.02846829942491889
614,0.015338431150712074
615,0.01685192526612577
616,0.04527861712063189
617,0.029393727113585344
618,0.016682690553098876
619,0.013725803445909453
620,0.002374839165132442
621,0.0
622,1.5133089114829706e-06
623,0.005495156205889239
624,0.03344191056823242
625,0.006653917851869728
626,3.2842300410484624e-06
627,3.6105112154099564e-06
628,5.306081099171273e-08
629,0.0
630,0.0
631,0.0
632,3.339846928914399e-09
633,3.995097223025553e-11
634,0.0
635,0.0001382239627259983
636,2.2574766192231356e-06
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,4.574374556098201e-07
645,9.906105778498148e-05
646,0.0
647,9.347684640535081e-06
648,0.0011224139697053783
649,0.00037756535939175475
650,0.000521902604444925
651,0.0001470479619340072
652,0.003106393356102585
653,4.785421738758049e-06
654,0.00038190153233850057
655,1.6805296407438842e-05
656,0.000176069702637597
657,0.0009081934307964656
658,8.04505820985512e-05
659,3.327000637966128e-05
660,0.0004561453628065958
661,0.0002071157389120662
662,7.642585585307015e-07
663,0.0001932376737130196
664,0.0
665,2.4230173892445033e-07
666,1.3710705201684514e-06
667,0.0
668,0.0
669,1.0557926828273509e-08
670,1.957109643894598e-09
671,0.0
672,0.0
673,1.4674336871356746e-05
674,0.0008532433998423946
675,0.0013267168479132539
676,2.9357125072186042e-06
677,0.0
678,0.0007409655462145378
679,0.0066841680650713406
680,0.0044772052911844695
681,0.09338065870713383
682,0.06332139943773098
683,0.016268059564105576
684,0.0010805401870512708
685,0.0
686,0.0
687,0.0
688,4.97036017949721e-05
689,0.0
690,1.1524595092001328e-07
691,6.662259516938721e-06
692,5.720998909950215e-09
693,0.00018086599270399116
694,4.8007295178066305e-05
695,0.0
696,0.0005784081491021242
697,0.0
698,0.004834131842279044
699,0.010462129319240567
700,0.010657708949889693
701,0.00022400512966488562
702,0.0
703,6.192486206853998e-05
704,0.002088027832379192
705,0.0005663059533115906
706,0.00266686201301448
707,0.0008713680061511265
708,1.5621363615677666e-05
709,8.7434314947178e-06
710,1.709451826538844e-05
711,7.34305839581406e-05
712,0.00021893183902240836
713,0.00016511998167984215
714,1.5025602667907892e-06
715,0.0
716,0.0
717,1.4784740728803324e-06
718,0.00016225458881699537
719,0.0002865623380117292
720,0.0012284996667801065
721,1.2746039875086768e-05
722,0.0
723,0.00024653473018937323
724,0.026244961413218103
725,0.11308155389735497
726,0.0
727,0.0
728,2.3855834934185327e-07
729,4.987162205915446e-06
730,0.001254455920572849
731,0.03602987998252129
732,0.035962598397974006
733,0.021672591962592313
734,4.006822289882805e-07
735,0.0004217964018507139
736,0.0001040298052159384
737,9.252055574056175e-05
738,0.0002470323901963267
739,2.1386182444126684e-06
740,1.804948337733161e-05
741,1.1541881163915e-05
742,0.0008014546197259639
743,0.0002148393457427545
744,0.0004721220486614065
745,2.111071583512146e-06
746,0.0013468579472128012
747,6.570082374125899e-05
748,5.2238796649286696e-05
749,7.484724318240992e-05
750,1.0195464631657535e-05
751,8.810392924976262e-09
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,7.767960135922022e-06
759,4.643198023553476e-06
760,0.0
761,5.966269821843091e-06
762,1.0859761331568309e-06
763,0.0
764,0.0
765,0.0
766,0.0005975903438294331
767,0.005395258762601312
768,0.0054269738583454475
769,3.246455718178037e-05
770,0.0005765058310963703
771,0.0015901384287195835
772,0.001459387058465637
773,0.000302274790520399
774,0.00020492224778900209
775,0.0013335691007037981
776,0.00020507422190740342
777,0.0002473148207185474
778,0.010932860339338138
779,0.0024361946792480337
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,1.2046328706763483e-08
788,3.6811339328506636e-05
789,0.0
790,1.311360883623849e-07
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,1.0275155336440323e-08
798,0.0
799,7.483855586844102e-05
800,0.00016681809178751555
801,9.758636692669158e-07
802,6.623684490626603e-05
803,0.00021907253365145124
804,0.0023740557414615128
805,6.768043764922208e-06
806,3.878975471666118e-05
807,6.878638178839546e-08
808,3.027372413477192e-05
809,0.0003131128282808755
810,4.073761533869165e-07
811,2.3626150162679045e-05
812,0.0005793526951874304
813,0.0002719726542986322
814,0.0010133880901927342
815,6.220806864587736e-05
816,0.0
817,0.0
818,0.0
819,0.0
820,1.897880358573716e-08
821,3.564670579580341e-05
822,2.2024027172107775e-08
823,0.0
824,0.0
825,1.775388634974443e-07
826,4.233539059779703e-09
827,1.7774107774850845e-05
828,0.0011671898803133295
829,9.092736786121688e-07
830,0.01979517435495055
831,0.04059452901948535
832,0.0036497778894740004
833,0.0
834,4.34135448848408e-08
835,0.0
836,0.002448590326838364
837,9.000942193799561e-05
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,1.437467179868048e-07
845,0.00010095694314276789
846,0.0
847,0.0
848,0.0007125373238081867
849,1.0680743579962189e-05
850,0.0006438281712010265
851,0.0
852,0.00011968640895790361
853,0.005361763463271541
854,0.0004055678164924991
855,0.00040713020318656665
856,0.00017136339686708597
857,0.0019506072425701253
858,0.0026487220356903266
859,7.999283852073564e-06
860,3.436623954452482e-07
861,0.0
862,3.1738494596531625e-05
863,0.00046878415428087635
864,1.03241379624325e-07
865,0.0
866,0.0
867,0.0
868,2.574672301610314e-07
869,7.184639119171866e-08
870,0.0
871,0.0
872,1.6675314201413838e-05
873,0.0028456825979145976
874,0.0014995166097826508
875,0.002347847141210539
876,0.03583248661554309
877,0.10553524947704851
878,0.0
879,8.828185498101247e-05
880,3.7248456906049677e-06
881,0.0
882,8.627429313252497e-09
883,0.00046095018700523824
884,0.015640408372299207
885,0.06551598121219628
886,0.03281807222646739
887,5.27840032357753e-05
888,2.0409962958705228e-05
889,0.000567736013034224
890,1.7152483543153058e-07
891,1.1270241466937256e-06
892,0.0
893,0.0
894,0.0004884334166466032
895,0.0013394293431098958
896,0.0011688868958425393
897,0.00025699252731004523
898,0.0002574480319287907
899,0.00103607589694721
900,0.000536216495955081
901,1.1018944240231974e-05
902,2.2982128363087394e-08
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.028194182761313982
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0002590512861051494
921,0.0002623526155692886
922,0.0007379997393557415
923,0.0011880683272575715
924,0.0017055006951033223
925,0.00020501315527186778
926,7.305486662365254e-07
927,2.991764268239689e-05
928,0.00024093602204314517
929,0.0004868839228564481
930,0.0006266946939215896
931,0.010006650656097371
932,0.009548267832389533
933,0.0
934,0.0
935,5.30010984320643e-07
936,4.564490252243763e-06
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,1.0543931068436953e-05
943,0.00014722259445377719
944,0.0004524190251807161
945,7.75947514460314e-05
946,7.076810674055273e-07
947,4.72556957456858e-08
948,0.0
949,0.0
950,1.036949118468987e-09
951,3.70172241956366e-05
952,3.203616983504342e-09
953,4.9155002907854e-07
954,5.478560347597601e-10
955,0.0
956,0.0007421620621847389
957,3.4391369650602596e-06
958,0.0
959,3.0280027860476656e-05
960,5.170453811035294e-07
961,2.939672505832301e-06
962,3.743856520227443e-05
963,0.0002957812527781508
964,0.0011973425793843065
965,0.0012045791288329156
966,0.0005289528982009471
967,1.7870918968925785e-07
968,0.0
969,0.0
970,0.0
971,1.8595148579737867e-08
972,5.610030188548887e-05
973,0.00022352788452150788
974,0.0
975,1.2910723742005388e-08
976,1.709286377672462e-07
977,0.0
978,0.0
979,0.0
980,0.0005051684551924181
981,0.06491817913140016
982,0.0041349402917211925
983,0.00047794248730727437
984,0.0
985,0.0
986,0.0
987,0.0
988,1.8262042061556237e-07
989,0.003882498585987602
990,2.8249395486627788e-05
991,8.109411432754132e-05
992,2.0287934894879517e-05
993,0.0
994,2.062869297740103e-07
995,0.0
996,2.2511980707593697e-09
997,0.0
998,0.0
999,4.883445630231223e-06
1000,0.0001691554691838349
1001,0.0001317797803606696
1002,0.0010183684219249537
1003,0.0
1004,1.65225056463799e-08
1005,0.0006915833530870292
1006,0.0016266045017080686
1007,1.4890182158801046e-07
1008,0.00024841349673511567
1009,0.0
1010,0.0006011586715356362
1011,0.0007461826611516357
1012,0.0001583840054531619
1013,0.0001871209323765002
1014,4.356154335175309e-06
1015,0.0005584546232782125
1016,0.00014050757438759408
1017,1.7520268278208386e-05
1018,5.649870315206396e-09
1019,0.0
1020,0.00014866036712164326
1021,0.00026149746827359847
1022,0.0002353303168754249
1023,0.000364233166901911
1024,0.0017148116171768286
1025,0.00043998025636768503
1026,4.031843856189906e-05
1027,2.6862715742715638e-12
1028,0.008870653695764804
1029,0.016240414887367077
1030,0.00216088830147049
1031,1.0217531076000082e-05
1032,0.0009412834798360225
1033,0.00029686773406803024
1034,1.1411604735954312e-06
1035,7.110906673153184e-05
1036,7.89895138748181e-09
1037,0.007987402416503813
1038,0.02687188863242404
1039,0.002383149662231743
1040,0.000836492175996798
1041,9.939609669176973e-07
1042,3.421465894127357e-05
1043,5.50467530952012e-06
1044,7.042457363759136e-05
1045,2.253912881600136e-05
1046,1.595205872286502e-05
1047,0.0
1048,1.4285372879449813e-06
1049,6.557407512678274e-05
1050,0.00032216046475122876
1051,1.5757526572512995e-05
1052,1.9125676191372232e-06
1053,1.1218994669724182e-06
1054,0.0
1055,0.0
1056,0.0
1057,2.2699246144258166e-09
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,1.53421589131218e-08
1064,0.022503104146065395
1065,0.0
1066,3.0892822022284327e-06
1067,6.569425102574073e-06
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,9.838368712997248e-05
1073,3.843950854315936e-05
1074,0.00011591543094886655
1075,7.397196133610206e-05
1076,0.00048243331019109654
1077,0.0004267051828554727
1078,4.6035721726005905e-09
1079,0.0
1080,9.911706902934547e-08
1081,6.331556449824406e-05
1082,0.00012037283561384927
1083,0.0003547758976276212
1084,0.00041108314886221793
1085,0.04513892796627492
1086,0.014803506141535819
1087,1.9336637427986548e-08
1088,0.00023153468419613278
1089,0.0
1090,5.085711125974306e-09
1091,0.0
1092,1.5057187281165204e-06
1093,0.0001260667141998395
1094,0.00013867438428934772
1095,0.0009063489503747524
1096,6.589004862008527e-05
1097,0.0003301383156776421
1098,0.0006570833224611218
1099,0.0003060807465727442
1100,4.2550360336744785e-07
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0005637708146166857
1109,6.165170606561037e-06
1110,0.0
1111,0.00015258434695252757
1112,0.00014034060862979473
1113,2.540678974838691e-05
1114,0.0010945699638646017
1115,0.00023837944950859876
1116,0.0019075198609359112
1117,0.001283229461777535
1118,0.0009807046123711774
1119,0.000486222218430971
1120,0.00013043404280950116
1121,1.1522201786962245e-07
1122,0.0
1123,0.00021618185089337014
1124,0.0009823656210632397
1125,3.2282969706394653e-06
1126,0.0
1127,2.3964413162101085e-05
1128,3.1652976071505846e-06
1129,0.0
1130,0.0
1131,0.0
1132,0.0012614250594690903
1133,0.0049537824368367485
1134,0.0
1135,0.0002098890542867556
1136,1.4873359289135478e-05
1137,0.0
1138,0.0
1139,6.7149781672518606e-09
1140,0.0005659795126313483
1141,0.0035861183696160423
1142,0.001681420097118188
1143,0.0
1144,7.96179091021159e-05
1145,0.00018936016953924477
1146,4.5833240212054235e-07
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.00046396755756305727
1153,0.0
1154,0.0007403382085450846
1155,0.0
1156,0.0
1157,3.076675883144859e-05
1158,0.006521620863403866
1159,4.096032575236872e-05
1160,0.00017028018534558006
1161,2.994845455690653e-05
1162,0.0
1163,0.00042453907242800287
1164,0.0006929005620109252
1165,0.0
1166,0.0
1167,0.0006821208960957094
1168,4.0094306003466604e-05
1169,5.832376458625376e-06
1170,1.0210170529585569e-07
1171,0.0
1172,2.354347950386696e-05
1173,4.78451876166931e-05
1174,7.04238586846586e-05
1175,0.0008333932656990732
1176,8.772103164675482e-06
1177,0.0
1178,6.740808887524882e-06
1179,0.0
1180,0.013314936974535424
1181,0.0005076917721901405
1182,0.00010516607698663208
1183,0.0
1184,0.0
1185,2.952364327732348e-05
1186,0.0
1187,0.0
1188,0.0
1189,0.0006803927740655833
1190,0.018594541959751076
1191,0.003214199298056255
1192,0.0018283019299403856
1193,0.0
1194,0.0001838505285728452
1195,0.0009723015352504461
1196,0.0003209162120661128
1197,0.0003437078867184804
1198,7.836919932508666e-08
1199,3.0698818543068937e-07
1200,4.960559107461323e-05
1201,7.616618616521843e-06
1202,1.5519369689758415e-05
1203,2.933030098870452e-06
1204,1.1261079644347373e-06
1205,1.3106854539497301e-05
1206,0.00017759986525468766
1207,0.0007678475857790776
1208,0.0006496315284674307
1209,0.0005352081780615528
1210,1.1285941009447343e-05
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,9.235110507607726e-06
1216,0.017887727858546056
1217,0.001757339516413707
1218,3.0786927309701144e-06
1219,0.0004773034261834763
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,6.551841591015329e-05
1225,7.344816525052418e-07
1226,0.00013594478930906547
1227,5.2258056910570235e-06
1228,1.3219751433046768e-05
1229,0.0012185850517305637
1230,1.4412248513162803e-06
1231,0.0
1232,0.0
1233,2.3325928819205224e-05
1234,9.184778063168072e-06
1235,6.487080029351388e-05
1236,0.00030772497043946956
1237,0.0
1238,0.03968878336334145
1239,0.02780145042413557
1240,0.00275234687347402
1241,0.0
1242,2.3554760111202904e-05
1243,0.0
1244,0.0
1245,1.2225433916530093e-05
1246,0.0020115407560020115
1247,2.198792903534378e-05
1248,0.0
1249,0.0
1250,0.0
1251,5.36842993493367e-06
1252,6.300738007747424e-05
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,7.017364902153556e-09
1260,0.0011046523655442765
1261,0.00012150203179580436
1262,0.0
1263,6.613504156029306e-06
1264,0.0007657303195859547
1265,0.0022523072967131704
1266,0.0017417125883093837
1267,0.0013423707635048228
1268,0.0022841919016345696
1269,0.0012160254187586642
1270,0.0011536076422071528
1271,0.00011098428539485499
1272,1.1793662032903311e-05
1273,3.2955542128585693e-06
1274,0.00035032614247823394
1275,0.0009606450506011461
1276,1.2456190401818898e-06
1277,0.0
1278,0.0
1279,5.1175613005711564e-05
