,contents_formal
6063,0.00014575752055987238
6064,9.180978162850384e-06
6065,0.0004930915308835827
6066,0.0034593892330007274
6067,1.662486988095507e-05
6068,0.00014685621916124675
6069,0.0016281947907257311
6070,0.0013798920881547374
6071,8.868079584485375e-06
6072,5.712873979183408e-08
6073,0.002671089619633469
6074,2.6795995922039414e-05
6075,0.0
6076,0.0005031335463204599
6077,0.0005183943960793049
6078,0.0006293293172772358
6079,2.08344446176908e-06
6080,2.8390250408746645e-06
6081,3.858609530234131e-06
6082,0.0
6083,0.00526445274522734
6084,0.0007093381817870843
6085,2.2153036511235248e-05
6086,0.0
6087,0.0
6088,0.0016088901816277532
6089,0.001969820851150665
6090,2.3253558719380897e-05
6091,0.00021232640765909874
6092,8.519336964608846e-05
6093,0.0014704098285224314
6094,0.0002219392116071684
6095,3.7858699360765855e-05
6096,1.1251831620942535e-05
6097,0.00035852922048655665
6098,0.0005425144427672861
6099,0.001683138604945596
6100,0.001713166748361718
6101,0.000631669819859518
6102,4.254682375193987e-05
6103,0.0006121952894389139
6104,7.156054209527257e-07
6105,0.0007369917013661341
6106,0.0042758599929957125
6107,4.2892060149399095e-05
6108,2.7530371586406653e-05
6109,0.0
6110,6.792166523123531e-06
6111,0.0
6112,0.0
6113,3.659934971341162e-05
6114,0.0005337793657978461
6115,7.738834619504308e-07
6116,0.0
6117,0.0
6118,0.0005911326408960273
6119,0.00017457852600848237
6120,2.1283929643555075e-07
6121,4.209406175533747e-06
6122,6.056099147407988e-06
6123,0.0009944994574664855
6124,2.5237049903996106e-05
6125,0.0
6126,0.0001250652508267624
6127,9.068887852932216e-08
6128,0.0013004942790200093
6129,2.1282131672427975e-07
6130,0.0
6131,0.0
6132,1.233405324954321e-06
6133,0.0013080295222925185
6134,2.5438922982696165e-05
6135,2.922537170584044e-07
6136,0.00045971166185204373
6137,2.7571379874894377e-06
6138,9.901700742912304e-06
6139,0.0
6140,7.911789343425356e-06
6141,0.00020293614901338792
6142,0.00018965216359542736
6143,0.0
6144,7.509093239284562e-05
6145,7.06592053163602e-05
6146,7.458394508302939e-07
6147,0.0004795435770966338
6148,0.0002762442842846209
6149,5.452857706271604e-05
6150,0.00030753249089079634
6151,0.00036827236489757884
6152,9.147484629671746e-06
6153,1.4064894936678689e-06
6154,0.002049923327915609
6155,9.54535502342531e-08
6156,0.000640598374679481
6157,0.0037388698283834835
6158,2.503003925085075e-08
6159,0.0
6160,1.3818022575882793e-06
6161,1.1960993574110782e-07
6162,0.0
6163,1.061449476569916e-08
6164,2.772399142602789e-05
6165,2.7519704692686588e-05
6166,0.0
6167,1.310543429608387e-06
6168,0.000922385960735281
6169,0.0005154456903496327
6170,0.0027266366650970505
6171,0.0004160514526551144
6172,0.00014966238047193974
6173,0.003301426871557314
6174,4.8781942097861175e-05
6175,0.004275332507746959
6176,0.0002508950600935375
6177,0.0
6178,0.0033812730806229824
6179,0.0006534571381270416
6180,0.00020794288602133336
6181,0.0
6182,0.0009183576142092697
6183,0.0004736110650787364
6184,0.0
6185,7.780142836206488e-07
6186,0.0
6187,3.8345329111335887e-10
6188,6.95356480242088e-05
6189,0.0003942954018124131
6190,0.003708198477134014
6191,0.0008639357971986217
6192,0.00031154017612593595
6193,0.021785548345003077
6194,0.021324878870411297
6195,0.012312275894512226
6196,0.0009974717289850648
6197,2.467622017789003e-06
6198,2.3789750675278576e-05
6199,0.0
6200,0.001094399157010591
6201,0.0014903684241800675
6202,1.755342107240212e-07
6203,0.0
6204,5.948054206252874e-05
6205,0.002174587375021954
6206,2.878705300129164e-05
6207,7.336588117594681e-05
6208,0.0015515305673918188
6209,8.467924569624762e-09
6210,0.0
6211,0.0023825322932094217
6212,0.001367659107199923
6213,2.1180720418497417e-05
6214,0.0
6215,3.92311875733531e-06
6216,0.0
6217,3.290612347659102e-07
6218,0.0005732724525670317
6219,0.0018760565071783961
6220,0.0
6221,0.0
6222,0.0
6223,0.002643427271643106
6224,0.001506547657656781
6225,0.000654465849112317
6226,0.005790821268102154
6227,0.0015154764899592255
6228,2.5875882464445768e-05
6229,0.00037003931329837754
6230,9.164669217519641e-05
6231,0.001008419374048606
6232,0.0013152980124256925
6233,0.0009868049472086973
6234,0.0007498182912507182
6235,2.8572063103344453e-05
6236,0.00028010524739730246
6237,1.3662927654121409e-06
6238,1.4851806161188066e-05
6239,0.0036980001565144307
6240,5.4993436674060694e-05
6241,0.0010301175269000723
6242,0.0004612799500428382
6243,3.402054542284431e-05
6244,1.0602090907576219e-08
6245,0.00011270460065658126
6246,9.758223126441993e-05
6247,0.000786127997720773
6248,0.0013800741362309512
6249,0.0006643582543015545
6250,5.6228700463801475e-05
6251,2.3980197761709234e-05
6252,3.746948941621601e-05
6253,3.828054678856066e-06
6254,0.0005709135036529286
6255,0.0003608337254510996
6256,0.0009852160281100676
6257,0.0006079000840999737
6258,0.002517254919985611
6259,4.6629114622492226e-05
6260,1.1366044645260282e-05
6261,0.06885261309979958
6262,0.0006237085499133663
6263,7.756711341333455e-07
6264,0.0
6265,8.508395419198406e-08
6266,0.0
6267,0.0022931825614237278
6268,1.1903490338617453e-05
6269,0.0
6270,0.0011685758339407075
6271,8.932599274421521e-06
6272,8.034778907568977e-05
6273,8.972994506166494e-09
6274,0.0
6275,8.436695015443525e-05
6276,0.0005536170575597977
6277,0.0
6278,9.608589555254197e-08
6279,0.0
6280,1.8926991772023583e-06
6281,0.0010372806468880668
6282,0.0005353189389504529
6283,0.0007107032600755746
6284,9.057008068545335e-05
6285,0.00012915396677109264
6286,7.993858250043418e-06
6287,9.576835115672248e-06
6288,0.0012500766472393948
6289,0.0
6290,0.002293751146985469
6291,0.0005576607119509975
6292,3.562602042048064e-07
6293,4.558079073240825e-06
6294,0.0005102524807816568
6295,1.9369400821789717e-06
6296,8.48145485411986e-06
6297,2.7721808500854422e-05
6298,0.00010437514311321003
6299,5.55596235193363e-05
6300,2.733619725761582e-06
6301,2.721360582444404e-05
6302,4.485663974752766e-08
6303,0.0
6304,3.644452073364756e-06
6305,0.003173734821447734
6306,0.0027679513765574864
6307,1.574993183646906e-05
6308,0.0
6309,0.0021144494610142554
6310,3.523849344614891e-09
6311,0.0
6312,0.001742533336721798
6313,2.4922748227249473e-06
6314,1.8232621661236095e-08
6315,0.0
6316,2.582763280004733e-06
6317,0.0004251515910167388
6318,0.0
6319,2.005311355332581e-05
6320,0.0005494289031694292
6321,0.00022918258046985066
6322,0.0
6323,1.2872706797224302e-05
6324,0.0034287852411800123
6325,0.02715659924959529
6326,0.04309751274666751
6327,0.01628633020823368
6328,0.0006225018394606392
6329,1.3742502098098192e-05
6330,0.0003795491093877778
6331,7.081038919304359e-06
6332,0.0
6333,0.0
6334,1.0349293912995839e-07
6335,0.002891043626130118
6336,0.001307550540427515
6337,1.3366699278199344e-06
6338,0.0
6339,0.0007739658334009174
6340,0.0013539091614068889
6341,7.546803104439244e-05
6342,0.0011057508422975242
6343,0.000362224362531659
6344,0.0
6345,0.00014699880478236815
6346,0.00036917057494215567
6347,0.001211076832870161
6348,3.0108317681709565e-08
6349,0.0
6350,0.0
6351,0.0
6352,8.468536587902257e-05
6353,0.0023085211997808577
6354,5.2430075484702256e-06
6355,5.558620392223948e-05
6356,0.0
6357,0.0
6358,0.00568058343092008
6359,0.0009663088605535514
6360,0.030705766334254245
6361,0.00022029859988668493
6362,0.0
6363,0.00049589385819347
6364,0.0002865141389503376
6365,0.00013943669373078392
6366,0.001898714808793098
6367,0.001721551602681413
6368,0.00021352767245528832
6369,1.4377358570274533e-05
6370,3.266974479120684e-06
6371,0.0
6372,0.0019114844595171585
6373,3.50953839122099e-05
6374,2.6306436647856996e-06
6375,1.020097794241728e-05
6376,8.314577060210173e-05
6377,9.488778689421576e-07
6378,6.354729860373878e-09
6379,0.0
6380,0.0
6381,7.119003163919761e-05
6382,0.002429424879748136
6383,0.002129049265372521
6384,0.0005855932230878513
6385,4.205723832664559e-05
6386,0.0
6387,0.0
6388,0.0
6389,0.00011220579913260063
6390,2.5172767747841037e-06
6391,0.0
6392,9.087047528750318e-05
6393,0.0012297084423446383
6394,0.0
6395,0.060403227099798014
6396,0.0017401424238330193
6397,0.0
6398,2.574630966103038e-06
6399,4.555118333614015e-05
6400,0.0
6401,0.00033631455984119266
6402,2.727016619077148e-05
6403,1.05273727613734e-06
6404,0.0018371601130128304
6405,5.9668286537712115e-05
6406,0.0004659434722258317
6407,0.00046880050032989764
6408,1.8560051317150237e-06
6409,0.0007024751528820499
6410,0.0010874836563717573
6411,0.00023688801221193962
6412,6.191068718912751e-07
6413,0.0
6414,0.0
6415,0.0012555506160634932
6416,0.0006094837985676668
6417,1.573183013628429e-05
6418,5.9394026603088406e-05
6419,0.00010347324074418463
6420,7.148279636723126e-05
6421,0.0
6422,0.0014822975627629068
6423,0.0001315367577446376
6424,0.004232325690572707
6425,2.569774664000795e-06
6426,0.0
6427,0.0009328985546422102
6428,0.0003751576391453213
6429,4.592798068747783e-06
6430,0.0009568836396309053
6431,0.0006736131761843055
6432,5.9180500953503024e-05
6433,7.471484125219024e-06
6434,2.259078583782481e-06
6435,3.096054549570438e-07
6436,0.0
6437,0.0
6438,6.591906635645147e-06
6439,0.001131761114042904
6440,0.0
6441,0.0
6442,0.00013219386929878444
6443,0.003599681241678284
6444,2.0560245087117342e-07
6445,0.0
6446,0.0017269337678930108
6447,1.1221634923002242e-06
6448,0.0
6449,0.0
6450,0.0
6451,9.727893513467644e-05
6452,0.0
6453,0.0
6454,0.0
6455,0.0008787053430762853
6456,0.0020570729271037896
6457,0.0033761046071692077
6458,0.0007109731494298145
6459,0.0019427120908217532
6460,0.0650823605145696
6461,0.00303001162762245
6462,2.774508323895153e-07
6463,4.3874979019164866e-08
6464,3.762797629603413e-05
6465,3.948861191171542e-06
6466,2.0602924956215764e-09
6467,3.1958184377054585e-08
6468,0.0
6469,0.00029252563871964523
6470,0.0033443501499805903
6471,0.00024584408211772907
6472,0.0
6473,7.275753240618423e-07
6474,0.0014257954592587154
6475,0.0001338783147924302
6476,2.6773432966459752e-05
6477,0.001164842499668189
6478,3.0079778286283683e-06
6479,0.0
6480,6.981529366938035e-05
6481,0.00022698584272060304
6482,0.0009592185181488423
6483,1.258829378320998e-05
6484,0.0
6485,0.0
6486,1.2298246010256977e-07
6487,0.005976165441878413
6488,0.00034030564322404223
6489,4.267032469187165e-06
6490,0.0
6491,0.0
6492,0.0037224715229010157
6493,0.007945807693184032
6494,0.0014880738860336598
6495,1.6145744873226158e-05
6496,0.0
6497,0.0005282692064284399
6498,0.000223371190199617
6499,0.00045814745480746025
6500,0.001651003709358043
6501,0.0008243950659720879
6502,0.0003342244465760341
6503,0.0
6504,0.0
6505,1.066736171621872e-07
6506,0.0010163932222834588
6507,0.0
6508,0.00035055674879159754
6509,5.608614269642089e-06
6510,7.039107122678344e-08
6511,4.533045295453313e-06
6512,0.00013286874185079077
6513,0.0
6514,0.0
6515,1.297256957111229e-05
6516,0.0011981804653930061
6517,0.0017497296999777344
6518,0.00037187061970389844
6519,0.0
6520,5.919955021973114e-06
6521,0.000324982356188106
6522,0.0
6523,0.0
6524,0.0
6525,0.0
6526,7.279733763426559e-05
6527,0.006927189253449685
6528,0.05229740402311248
6529,0.1286539327352131
6530,0.03879411247678486
6531,0.005006631373010705
6532,0.004247729403883421
6533,0.04970095498557127
6534,0.05429409835140447
6535,0.0034440880053772816
6536,2.2917913196491114e-05
6537,0.0015440192238124313
6538,0.0005367913296075211
6539,3.3518943700233765e-07
6540,1.73165304238802e-05
6541,0.0003862847835489278
6542,1.6759566310524297e-06
6543,0.0015589321227198016
6544,0.0
6545,0.0
6546,0.0
6547,0.0
6548,0.0
6549,0.0009395660629068476
6550,0.0015533724827565469
6551,0.00015790127804246408
6552,0.00015182816272944235
6553,8.599055065227812e-05
6554,0.00036314805672669776
6555,1.0771342406248594e-05
6556,0.00015720276725950688
6557,0.005838792109123395
6558,0.0008013164737261517
6559,0.00041482693603612337
6560,0.00043366719007021846
6561,0.0010863996108750372
6562,0.0
6563,0.00041564005472423203
6564,6.945740302440528e-05
6565,1.910191238087519e-05
6566,0.0009586437225849444
6567,2.9890052890714903e-05
6568,2.078695506341595e-08
6569,5.501548358946181e-05
6570,8.852957163798258e-06
6571,0.0
6572,6.172651627518754e-05
6573,5.867130483768089e-05
6574,5.286983000554925e-06
6575,0.0005276292094531559
6576,0.0035284001353955863
6577,0.00010629896597921364
6578,2.359261440097788e-05
6579,0.0
6580,0.0023920475710578234
6581,0.0007908843254860222
6582,1.4371285924466343e-05
6583,6.83152812127609e-06
6584,0.0
6585,8.192235422246895e-08
6586,3.50027308138356e-05
6587,6.343936301688467e-05
6588,0.0
6589,0.0003883854439760546
6590,0.0016883038036748595
6591,0.0
6592,0.0
6593,0.007777949632359533
6594,0.04188160687909685
6595,0.009463100999971741
6596,0.00014781704020703942
6597,0.0
6598,3.507556113181493e-05
6599,1.821992226825742e-05
6600,0.0001412847692011479
6601,2.9456853187321975e-07
6602,0.0
6603,0.0
6604,0.0003093948234566288
6605,0.0031155448228161694
6606,4.870706530778667e-05
6607,1.701835979604056e-05
6608,2.8719603901657354e-06
6609,0.000979569412994874
6610,1.2650586420667606e-05
6611,4.811971399708828e-05
6612,0.0004047933725336666
6613,4.737031883719831e-05
6614,1.9373055293027195e-08
6615,3.6888448601095154e-08
6616,6.090036308487417e-06
6617,0.00012449061240892603
6618,1.0687869822485198e-07
6619,0.0
6620,0.0
6621,0.0009677455832016265
6622,0.004721637523483811
6623,9.884797242790921e-07
6624,0.0
6625,0.010801837899414959
6626,0.00014964359269832684
6627,5.551763915629614e-05
6628,0.0
6629,0.00045290734415856445
6630,0.0011533188588619954
6631,0.0015400531191640133
6632,0.000510039420084559
6633,0.0012417822766290925
6634,0.00014100604886875775
6635,5.649143631145281e-07
6636,0.0
6637,0.0004387605239683921
6638,0.0005068681036825097
6639,0.00045506784084398724
6640,8.057042782980116e-05
6641,1.539859766615436e-08
6642,3.544584348977115e-07
6643,0.0007095848280138173
6644,8.606912345067863e-05
6645,4.789238095651975e-08
6646,1.6313445224226e-05
6647,0.000504637620969607
6648,0.0002229694796293354
6649,0.0005025952236270998
6650,6.191619554249765e-09
6651,2.4752843509729567e-06
6652,0.0
6653,0.0002321229020173907
6654,0.0010245226924361943
6655,4.682926729186815e-06
6656,0.0
6657,0.0
6658,0.00017311074860154696
6659,0.0011030311472920858
6660,0.08971372147908738
6661,0.01489320714719964
6662,1.6374974358108815e-06
6663,0.3552894621446801
6664,0.22000337299219666
6665,0.017844447860554946
6666,0.005495915744588181
6667,4.085461016472514e-06
6668,2.8525545796072077e-05
6669,0.0007621777349130522
6670,3.2668580645263844e-05
6671,9.728029885738867e-05
6672,1.1141066748720465e-05
6673,3.0299815305153016e-05
6674,3.600725840162407e-05
6675,0.0015316400943225785
6676,0.0
6677,1.4320064779746127e-05
6678,0.0
6679,0.0
6680,0.0
6681,3.406298646963398e-05
6682,0.002608372375554293
6683,2.4230266266521872e-05
6684,0.0001390698405227972
6685,0.0007067749996307453
6686,0.000711091713222588
6687,9.786602346640239e-05
6688,2.5243820325927583e-07
6689,0.002300110452910379
6690,0.0
6691,8.202428457741113e-05
6692,0.002447137051728013
6693,0.00010164447730269202
6694,0.0
6695,0.00021218098852513465
6696,0.0001463229635395858
6697,0.0
6698,0.00011635232617439557
6699,0.00013648108871452171
6700,0.0
6701,4.114627852619344e-05
6702,0.0004932537549615732
6703,2.331125760046809e-05
6704,1.9109697160787764e-06
6705,6.854356393306217e-09
6706,1.7600501538844134e-07
6707,1.7617589588074644e-06
6708,0.0008295886632340736
6709,0.0007527029480296348
6710,0.0
6711,0.0
6712,0.0013986439938045141
6713,0.0002065395861772109
6714,0.0004921618440406834
6715,1.5393370291485076e-07
6716,0.0
6717,4.326802974383897e-07
6718,0.0024664763365205952
6719,0.0010939450711822606
6720,0.0020797572468106017
6721,0.002086801331138775
6722,7.076505925328096e-08
6723,0.0
6724,1.139454339971217e-05
6725,0.0043583617263525665
6726,0.06663701672301509
6727,0.028423869654086133
6728,0.012732838924865458
6729,0.0016735808603049085
6730,0.0030209798863915223
6731,0.0018410205397537027
6732,0.0003770861483420486
6733,0.0001259585323434836
6734,2.233274093250056e-07
6735,0.0
6736,0.0
6737,0.0004453674723422486
6738,0.0024701965182263807
6739,0.00019042824866947683
6740,1.6824164627316333e-05
6741,6.454889027780394e-06
6742,0.0005915580448698363
6743,5.082861304543406e-08
6744,6.535095575998513e-10
6745,3.6621343413692354e-05
6746,0.0
6747,0.0
6748,0.0
6749,8.246813134633649e-11
6750,9.577260939440425e-08
6751,0.0
6752,4.595580111871123e-06
6753,0.0013499898793130469
6754,0.0003408522039153314
6755,0.008261460282359709
6756,0.0
6757,0.0031076687397301583
6758,0.003177340140295692
6759,0.00020188420164795188
6760,1.8976444481442665e-07
6761,0.0013944764074194913
6762,0.005270109140061423
6763,0.00936424069100062
6764,0.004609496890185005
6765,0.00022664199942083125
6766,0.0007486968055655308
6767,8.359575326871385e-05
6768,0.0
6769,0.001236801491891141
6770,5.4629272487672124e-05
6771,1.160830387759565e-05
6772,0.0
6773,0.0
6774,0.00010614167452728312
6775,0.00022235363420662694
6776,1.268372268710347e-07
6777,0.0
6778,0.0002420114617993415
6779,0.000851521906572621
6780,0.0006033706044392192
6781,8.633950297353623e-05
6782,1.3931143997062004e-08
6783,1.7739241713399742e-06
6784,0.0007950482454809253
6785,0.0006269284778417536
6786,0.00017334040606480785
6787,0.0017789411018085636
6788,0.0009226463205056674
6789,0.0014156470183536581
6790,0.0
6791,0.017644274627969542
6792,0.15618071935637312
6793,0.0
6794,0.0
6795,0.1460323249320645
6796,0.12073304138611402
6797,9.8453114081511e-06
6798,0.0
6799,0.0
6800,0.0
6801,0.022112692841424544
6802,0.005452450823822924
6803,6.102933512759782e-07
6804,0.0
6805,1.906637170052298e-06
6806,8.635785345945495e-05
6807,0.000808036136841618
6808,0.00028673378820722226
6809,0.00040672100329866177
6810,5.2878514767146e-06
6811,1.4740465086017954e-09
6812,8.526994237082975e-06
6813,1.111382665084537e-05
6814,0.002637835958317673
6815,0.0006433381694154502
6816,0.0006557625580769659
6817,2.2101675695268418e-05
6818,0.00018142280595989822
6819,1.9594762701598357e-06
6820,0.0
6821,0.0028344315580167904
6822,0.0
6823,7.881258555057976e-05
6824,0.002194014090410933
6825,2.602251642061284e-05
6826,0.0
6827,8.807986170719564e-06
6828,0.0010899233277138413
6829,7.156582477960273e-07
6830,2.430323774449374e-06
6831,0.0005200643754229718
6832,4.707212433402912e-06
6833,0.0
6834,3.9237319121801045e-07
6835,0.0011541683956417569
6836,5.727408402747978e-06
6837,0.0
6838,0.0
6839,8.662891383992966e-05
6840,5.049173018993856e-05
6841,0.00033285866446318733
6842,5.181850052615227e-06
6843,1.8678057177016615e-07
6844,0.0034905038088094108
6845,8.916464394804172e-05
6846,5.423569427608385e-05
6847,8.703163041635845e-07
6848,0.0
6849,0.0009128785241571699
6850,0.00015424210866422372
6851,0.0
6852,9.104924933500334e-05
6853,0.00041760538182874054
6854,0.0
6855,0.0
6856,2.1621912545828235e-08
6857,0.0013204326209646739
6858,0.03764891701226335
6859,0.012981712666807501
6860,0.02587309800333399
6861,0.012367514374832356
6862,0.00017381701468970886
6863,1.1164859660230052e-07
6864,0.00011372954890499861
6865,3.4246343797412746e-06
6866,0.0
6867,0.0
6868,0.0
6869,0.0
6870,0.0004470047593483471
6871,0.0018280764604763425
6872,9.622087296806276e-06
6873,0.0
6874,2.8033922890403087e-05
6875,0.00018386981121286836
6876,1.045493658799949e-05
6877,0.0
6878,0.0
6879,0.0
6880,0.0
6881,0.0
6882,0.0
6883,0.0
6884,0.0
6885,0.0004883024901808709
6886,0.0
6887,0.0005820116054711284
6888,0.0
6889,0.0
6890,0.004696961231653213
6891,2.079948970182611e-05
6892,3.374902255983179e-06
6893,0.00669259600612171
6894,0.008816878976658468
6895,0.007915412807228238
6896,0.0007317856981151275
6897,0.0003171736578683604
6898,0.001717709963694136
6899,7.39165401399677e-05
6900,1.624062279473197e-08
6901,0.002036129739784247
6902,2.7715148018084627e-06
6903,9.078300721860096e-07
6904,8.287941481856318e-07
6905,1.9277753281122973e-05
6906,0.00018702373673233305
6907,0.00019302932897093136
6908,0.0
6909,0.0006533967369867846
6910,0.005394816538855038
6911,0.0014567963080156184
6912,8.142130057359881e-05
6913,9.562220916536257e-07
6914,4.517313881630316e-07
6915,1.731384433743215e-05
6916,9.273373071812416e-05
6917,0.0
6918,3.331335725216998e-06
6919,7.845225459916782e-07
6920,0.0
6921,0.00010624847239293754
6922,0.0012960871228935582
6923,0.0001843435266993429
6924,0.0003250986344143068
6925,0.0
6926,0.034795189670544006
6927,0.3144453816331479
6928,0.030622487232239707
6929,0.00028880566616855505
6930,0.0
6931,0.0
6932,0.0
6933,0.007388373678652398
6934,0.1456144505601934
6935,0.0008932020200489604
6936,8.15434983445815e-06
6937,4.638125137290246e-08
6938,2.7043465856965307e-05
6939,0.001152137262736959
6940,0.0008092296126963608
6941,0.00024989257815851535
6942,2.353555607731276e-05
6943,3.3004751661376716e-09
6944,1.0834477703738873e-06
6945,0.0006433301251576063
6946,0.0012321008720331986
6947,0.0
6948,0.00035486681234168894
6949,2.2591219564640335e-05
6950,7.815968074131275e-05
6951,0.0
6952,3.1339132997411257e-06
6953,0.0036675896201202327
6954,9.908666229800707e-05
6955,0.0012425633395476289
6956,0.0004842801018775895
6957,1.0661350350203542e-05
6958,4.662664707314857e-06
6959,4.888908812754955e-06
6960,4.140131522751883e-05
6961,0.0008559927933199135
6962,3.222303120890862e-09
6963,0.0006634004158892343
6964,0.00015996678284286174
6965,0.0
6966,0.0
6967,0.0007868270136227902
6968,2.2237859777923907e-09
6969,0.0
6970,8.299331034510603e-08
6971,2.7744071234304137e-07
6972,2.8608975482566937e-09
6973,1.2713190147701786e-06
6974,0.00010740837715007686
6975,0.000613312495146704
6976,0.0013068945012289304
6977,2.2067421235966126e-05
6978,1.8379322335965373e-08
6979,0.0
6980,0.0
6981,0.0016482793378136788
6982,0.0
6983,0.0
6984,0.00017041529901367795
6985,0.00041026001390899697
6986,9.426047001230333e-06
6987,0.0004964710927843842
6988,0.0006852969414667209
6989,0.0014469392470201486
6990,0.0004050362646568137
6991,0.0006981222113863844
6992,0.006351481713190382
6993,0.040196279045413626
6994,0.004951438338018367
6995,0.0003151418640414299
6996,0.0003002257951682756
6997,1.7471906862327456e-05
6998,3.174922418463314e-05
6999,0.0002465483911384729
7000,0.00040742127617430157
7001,0.00014496419186384768
7002,2.8899010141960706e-08
7003,0.00010894620189678257
7004,0.002811317922143092
7005,0.00011658255868458863
7006,0.0
7007,0.0
7008,1.9733630432623816e-07
7009,0.0
7010,0.0
7011,0.0
7012,0.0
7013,0.0
7014,3.9325741699539705e-10
7015,7.22309541420118e-11
7016,0.00015651222180437156
7017,0.00014499589656841245
7018,0.0
7019,0.0010354459493923085
7020,0.0
7021,0.0
7022,0.005185313362502574
7023,0.0021982521471035025
7024,3.545039644895514e-06
7025,0.014371317145089912
7026,0.010458656484547678
7027,0.01037003987222292
7028,0.0004408957657140735
7029,1.676602083545527e-05
7030,0.0023629327014857444
7031,0.0002194433094615776
7032,0.0007741450172036919
7033,0.0014908669498870117
7034,0.00020812079837778725
7035,6.0198719366829683e-05
7036,1.3148815967793369e-07
7037,0.0006715338364467678
7038,0.0038155127201165537
7039,0.002580093286712809
7040,0.0019059730686231174
7041,0.005522127688906726
7042,0.0032077968321432035
7043,0.002324240753648312
7044,0.00026952471048082276
7045,0.0002832579722271919
7046,5.5237435604857325e-06
7047,6.618106524451462e-06
7048,1.3444581720791502e-06
7049,0.0
7050,0.0
7051,0.0
7052,0.0
7053,1.4958546050401645e-05
7054,0.0009298993304076131
7055,0.017111767826539982
7056,0.00011538078046536555
7057,0.29598991118055695
7058,0.13613626630295592
7059,0.004268385344124135
7060,0.18820419964954385
7061,0.0003826223844059926
7062,6.878437591573453e-07
7063,8.625597324092562e-07
7064,0.0
7065,0.0
7066,0.1406573088937806
7067,0.0
7068,3.1406072951651544e-07
7069,1.2958959949032425e-07
7070,4.7276538896529164e-08
7071,0.002648093823410173
7072,0.00025800125722010687
7073,0.00046784721182985733
7074,0.00012295981179425566
7075,0.0
7076,0.0
7077,0.0018946543649354729
7078,0.00034941196603069234
7079,0.0
7080,2.1315826446483403e-08
7081,3.877501000665523e-09
7082,0.00037828289601694014
7083,2.1502770490700008e-05
7084,0.050936451065996806
7085,0.003326665483606414
7086,0.0006395168901265243
7087,0.00014932438863275791
7088,1.9736862636207825e-09
7089,0.00010242279335917214
7090,0.00028377161442233874
7091,2.9975845968934796e-08
7092,1.5697406811846605e-05
7093,0.0007104979868125846
7094,0.0
7095,0.0013785611329247614
7096,5.0856328131896196e-05
7097,0.0
7098,0.0
7099,0.0009996543195783844
7100,1.7862213978658432e-06
7101,0.0
7102,2.0402863069816873e-08
7103,0.0
7104,0.0
7105,0.0
7106,0.0
7107,0.0012419074267087512
7108,0.0003898987230817965
7109,0.0
7110,0.0
7111,0.0
7112,0.0
7113,0.0011152832790845438
7114,0.0
7115,0.0
7116,0.0010034216117362543
7117,2.3401609965248722e-05
7118,6.925238875112661e-05
7119,1.2284003947192446e-06
7120,0.0
7121,0.000430443193393043
7122,0.0
7123,3.3226406821909476e-05
7124,0.03982503006949875
7125,0.06764016906860303
7126,0.016657258631573524
7127,1.6412049655160502e-07
7128,3.8697499670445996e-05
7129,0.0005929171902036074
7130,0.0014118300716016107
7131,0.00018792197743518446
7132,5.582968393961596e-10
7133,0.00016605506093106057
7134,0.0002310819656511188
7135,0.00032452894828536325
7136,6.335597756633123e-05
7137,0.001355619512083127
7138,0.0020252047381089763
7139,0.0009963673194143818
7140,7.789707121137403e-08
7141,0.0
7142,0.0
7143,0.0
7144,0.0
7145,0.0
7146,2.3436831194869052e-07
7147,0.00011154874695880926
7148,0.0003013234651955397
7149,0.0
7150,0.0
7151,0.0007939632821121997
7152,0.014912851637214381
7153,0.01937523872997334
7154,1.436170123614578e-08
7155,0.009139020286890431
7156,0.014616531643532044
7157,0.0011016858744909393
7158,0.0004934876776091294
7159,0.0010266799488756254
7160,0.0019539525976440424
7161,0.0032204384233059883
7162,0.0033757881083706634
7163,9.609056849907007e-05
7164,0.00026836728096643543
7165,0.0
7166,2.726873231338631e-07
7167,0.005101883850165637
7168,0.00013351097460858181
7169,1.5888722749929815e-10
7170,3.180625882388077e-07
7171,0.00045847247197865416
7172,0.0014177880822023956
7173,2.551990427468964e-05
7174,0.0019019284523399676
7175,0.0012534709998277083
7176,4.279860523157093e-06
7177,0.0
7178,0.0
7179,0.0
7180,0.0
7181,0.0
7182,3.3695701373383358e-06
7183,0.00018161026262182104
7184,0.0014065609093384876
7185,0.0163610660071898
7186,0.012496260601692984
7187,0.2507201278008975
7188,3.754338356512793e-06
7189,8.800640273668762e-05
7190,0.013585661154016895
7191,0.0006354710228219373
7192,0.0007690629852825418
7193,6.304972066179595e-06
7194,0.0
7195,0.0
7196,0.001177640028304635
7197,0.00038347678589118264
7198,8.503228621786066e-05
7199,0.0
7200,4.191086240616353e-06
7201,0.002067066138376612
7202,0.0011961622422662584
7203,1.7064827027691913e-05
7204,2.331354936597586e-05
7205,7.485113504254543e-05
7206,3.850099350556318e-08
7207,0.012048426824955981
7208,0.0008571990678717979
7209,0.0004295430144140327
7210,8.16380282526118e-08
7211,0.0
7212,6.544593527824448e-07
7213,0.0037899158218973874
7214,0.0030903484926423
7215,3.357799030666311e-06
7216,1.1036754527061664e-05
7217,1.978849474686552e-08
7218,0.0
7219,4.7675958368050785e-05
7220,0.0002717114338108749
7221,2.246201120282799e-06
7222,6.874861437739156e-05
