,structure_formal_backyards
3427,2.64284821897966e-06
3428,1.0073463593327125e-05
3429,0.0
3430,0.0
3431,3.0744337925204535e-09
3432,0.0015956795238057293
3433,7.760441529703836e-09
3434,0.0
3435,1.7194931201149034e-08
3436,2.837835325189636e-07
3437,0.00048035737483108137
3438,0.0
3439,0.0014459385705997958
3440,0.0
3441,0.0
3442,7.723315783855067e-07
3443,2.7070309765330187e-07
3444,3.612546131413416e-06
3445,0.0011597122426947617
3446,0.0025092203815997548
3447,0.0018314253969602603
3448,0.011034281826243412
3449,0.009102823407808339
3450,0.0
3451,0.0
3452,0.00012657783564976011
3453,0.0005454307809127587
3454,0.00041962472543771414
3455,3.0812038161818707e-08
3456,3.478885135283268e-06
3457,2.7835478339298286e-10
3458,2.1164586074344392e-07
3459,0.0
3460,2.9137966711733425e-05
3461,0.17207714520466746
3462,0.002653363847959886
3463,0.0010066471503861782
3464,8.02342728484795e-05
3465,1.5528877719276076e-08
3466,0.0
3467,3.182446559672651e-05
3468,0.00018470357812014137
3469,6.267540083364143e-09
3470,0.0002991683781306695
3471,0.00018773353360227395
3472,5.6317076086997975e-09
3473,0.0
3474,0.0006222522692953184
3475,0.0001537613094450882
3476,0.0
3477,9.13563901669238e-06
3478,0.0015610638792784314
3479,0.00039631603090165674
3480,0.00023700849476849959
3481,5.136579336331919e-06
3482,0.0003213821855524926
3483,5.847112442569906e-05
3484,0.0011840952054931928
3485,0.0051222434385663025
3486,0.0010756455934407382
3487,1.5871201287920113e-07
3488,0.0
3489,2.958905366820528e-07
3490,0.0
3491,0.0
3492,0.0
3493,0.0
3494,6.3938394736421645e-06
3495,0.00016911157104126614
3496,0.008127262045707087
3497,0.020288721719511224
3498,7.2530175805258445e-06
3499,4.443534225741427e-06
3500,4.856947934532492e-06
3501,0.0001356244731066667
3502,7.345982690192817e-06
3503,4.2351021173750284e-07
3504,3.540161955442805e-08
3505,0.0002993369178871825
3506,2.3201106020386458e-07
3507,0.00013836461772347893
3508,0.003693356647796007
3509,0.001209223488563928
3510,0.0006434877441485768
3511,0.00021410370446020045
3512,1.8508870369879196e-05
3513,0.0
3514,1.108847611782282e-05
3515,5.0682136763205836e-05
3516,0.0010297844863040207
3517,0.00019299538604121771
3518,6.048980898793847e-07
3519,0.00013144839021143813
3520,4.1043601399711686e-06
3521,8.876430860357571e-08
3522,5.755072358160994e-05
3523,9.782337649095198e-05
3524,0.00019182090002194016
3525,5.2100539458144285e-05
3526,3.326552872000542e-05
3527,1.1009679745136813e-05
3528,9.772334762615993e-06
3529,0.0002726041224751893
3530,1.9911867017229265e-05
3531,4.739612398523066e-05
3532,0.00017664165363002842
3533,0.0004355034369953223
3534,0.0002063745959593706
3535,3.090127289192154e-06
3536,6.686307933566137e-05
3537,2.4248106402890827e-05
3538,5.071967311159389e-09
3539,0.0
3540,0.0
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.0
3547,0.0
3548,3.487021765094807e-07
3549,7.26986594532651e-05
3550,0.0007485306955482883
3551,0.0009884613330260737
3552,1.4728110340886175e-05
3553,0.023823258142495616
3554,1.8497432024555205e-05
3555,1.0602007468701562e-05
3556,7.1903572502010225e-06
3557,1.4855293876431402e-06
3558,0.008837234600426923
3559,0.022113385517366264
3560,0.0
3561,0.0
3562,1.7443463627025903e-05
3563,5.316917987360616e-06
3564,0.0011224849536007459
3565,2.02252410984964e-05
3566,0.0
3567,3.261691941799286e-06
3568,0.0005760998159056813
3569,0.0006249688668428985
3570,1.7869733577397363e-06
3571,7.277125672710961e-08
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0015232648964231736
3577,1.5211057079081634e-08
3578,3.1855224557402857e-06
3579,2.6297417748739926e-08
3580,0.0
3581,7.091799935463889e-08
3582,0.0
3583,2.5686322910703464e-05
3584,0.0003310728287293609
3585,6.840501634736901e-05
3586,0.0
3587,0.0
3588,7.899224764110027e-06
3589,0.0004378263408379648
3590,0.0
3591,0.0011989387211706574
3592,0.0
3593,0.0
3594,0.0
3595,1.8339373168801614e-05
3596,0.0014331433782290147
3597,0.0017693351332069207
3598,2.7496322481856803e-05
3599,0.0
3600,7.079384280548071e-06
3601,0.024723746158215328
3602,1.165443912211629e-09
3603,2.0332679273949226e-06
3604,4.432648456687526e-05
3605,0.0
3606,6.904434642674027e-10
3607,0.0
3608,1.545418129707617e-05
3609,9.640307767401008e-09
3610,0.0
3611,2.966003699435132e-09
3612,0.0
3613,0.2668373174578544
3614,0.12793069293566742
3615,0.02632260070080944
3616,0.000879454935229767
3617,0.0
3618,2.271936603194741e-07
3619,9.479930762339496e-07
3620,4.631288280132992e-05
3621,0.0
3622,1.4544213968906168e-05
3623,1.0367170848114613e-06
3624,6.952725442839265e-11
3625,0.0
3626,2.049393444261665e-07
3627,0.00034710906233526094
3628,2.4222297780027734e-05
3629,0.0
3630,0.001542146253869261
3631,0.0002569084425403932
3632,0.00027258505338481853
3633,0.0
3634,0.00023744341106851733
3635,6.687001548652122e-05
3636,4.791611680976692e-05
3637,4.096033772139398e-06
3638,0.0033898481843091977
3639,0.00024133745705814003
3640,0.0
3641,7.928158254774588e-07
3642,1.0355560059524098e-07
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.00027119850872378933
3648,0.00025504648315944283
3649,0.0006617800514184331
3650,2.0983656872720046e-06
3651,3.1876321720417046e-07
3652,1.7947077389753045e-06
3653,0.00010141484030109199
3654,5.026984799155802e-09
3655,4.599593230266364e-06
3656,4.4454962001542356e-07
3657,7.685096342339946e-05
3658,9.137686741015649e-05
3659,0.0014005953378223599
3660,0.0024870450092045215
3661,0.00044778139401731635
3662,0.001329695816534792
3663,0.00047966010878784155
3664,0.0015782901860655434
3665,0.0006604277100010482
3666,0.0019211154677240478
3667,0.0025711653591304656
3668,0.00012319441988649813
3669,2.7181614247482257e-05
3670,0.00010983357665641948
3671,0.000765444243045862
3672,0.00011747536790487984
3673,7.835423667421541e-10
3674,3.593529998185576e-07
3675,2.3677489391218106e-05
3676,0.00020939314908709864
3677,0.00013935796891962525
3678,6.889552304286488e-06
3679,4.03752801479368e-06
3680,1.734144933253245e-05
3681,0.00025469391870786365
3682,4.51404639746973e-05
3683,9.196230629500719e-05
3684,4.753265486959942e-06
3685,0.00046066684332877545
3686,0.0006255665151946403
3687,0.0005905745315744426
3688,2.3543257638977316e-05
3689,0.00034741160050183776
3690,0.000529891246841189
3691,1.1875598365088316e-06
3692,4.654829505708882e-07
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,1.238097495920683e-05
3701,0.0003002347335367134
3702,0.0008806766073600797
3703,0.0015197259964183757
3704,0.0028381778060837942
3705,0.0216528008201091
3706,2.3418800095342178e-05
3707,6.992280155428235e-08
3708,4.2807335156947e-06
3709,0.0008042888425772881
3710,0.053935111097575254
3711,0.003006800854142355
3712,0.0005264337296720784
3713,4.0125109842521024e-05
3714,0.0
3715,0.00037060303355641237
3716,6.52347927937344e-05
3717,5.842430822007521e-09
3718,0.0
3719,2.6783392988016963e-05
3720,0.0006229442467777259
3721,1.6446809225834814e-05
3722,1.3485732418382977e-05
3723,1.2228956075536374e-07
3724,0.0
3725,0.0
3726,0.0
3727,1.2526962429409574e-07
3728,0.0013413395850898626
3729,4.147489865620943e-09
3730,0.0
3731,0.0
3732,0.00013333521929075585
3733,1.449627806091868e-07
3734,0.0
3735,0.0
3736,0.0
3737,0.00023218576894723015
3738,0.0
3739,7.068898675677865e-10
3740,0.00020740048797604434
3741,1.5432447148199898e-06
3742,0.0
3743,0.0004120259341287474
3744,0.0
3745,0.0
3746,1.0109462176519463e-07
3747,0.002422836452730072
3748,0.00042686516468804615
3749,0.0
3750,0.0
3751,0.0
3752,0.0
3753,0.02392377512493094
3754,0.005841016138032401
3755,1.8545241026138824e-07
3756,1.7979007631494608e-07
3757,7.663392125406321e-09
3758,0.00020703280010913444
3759,5.401215639064646e-09
3760,9.716272225448077e-06
3761,0.00015211631163995624
3762,2.0689629775756125e-06
3763,0.0011194881742931796
3764,0.007225885680908958
3765,0.40931126533604123
3766,0.026853159031128154
3767,0.028282246016279863
3768,0.013613320531980305
3769,0.00044537610598061576
3770,1.9107759092244248e-05
3771,0.0
3772,1.6533459152067427e-05
3773,2.0564570645424965e-05
3774,0.0008673320383143919
3775,3.948511816866526e-07
3776,0.0
3777,0.0
3778,9.381886909368375e-08
3779,0.0
3780,6.478836053749224e-05
3781,0.0
3782,0.00034750802902343823
3783,0.000762069920642842
3784,0.0006478029412391395
3785,1.865864926335247e-07
3786,4.1464242761709244e-07
3787,0.00013645297053764454
3788,3.2948963444787943e-08
3789,5.833177429985441e-06
3790,0.0029257843557464855
3791,0.006559606969285984
3792,0.0002277247264034193
3793,0.00017024570453125757
3794,5.418730064256658e-07
3795,0.0
3796,0.0
3797,4.07168034091081e-06
3798,0.0004134052491052137
3799,0.0007936669714395883
3800,3.7099197635974547e-06
3801,6.277424343192899e-05
3802,0.001765536138350605
3803,0.005178047157073023
3804,0.018271242612037587
3805,0.02191754107679324
3806,0.005743971071095848
3807,0.00013955729384130822
3808,3.252511534221862e-07
3809,1.858866834734023e-08
3810,0.00257651370615455
3811,0.0005030685087735161
3812,0.000514936313734905
3813,0.0014310526867735754
3814,0.0005055465640658374
3815,0.0026602382812136527
3816,0.0033566194979530394
3817,0.002040542317502322
3818,0.0014572796718980985
3819,0.00013161886576942234
3820,9.709222449863112e-06
3821,0.00014638515069225738
3822,0.00042849698458919105
3823,0.0005361344012426263
3824,9.809059954735743e-05
3825,1.6912613969918922e-05
3826,1.600853619272349e-05
3827,4.517690563032382e-06
3828,0.00014512290637878165
3829,3.8334549492716624e-05
3830,0.00019310750511588465
3831,1.0652395881434353e-06
3832,0.0003356573945945873
3833,0.00019753728800561885
3834,8.15962959194176e-05
3835,1.3947313568667348e-05
3836,5.564951179646461e-07
3837,5.52657150316559e-06
3838,0.0009272351385420298
3839,0.0017369186883191433
3840,9.057458377450944e-05
3841,0.00010175285611111536
3842,0.0006999874996248954
3843,0.0002790406990486301
3844,1.0376784833573758e-05
3845,1.1783779785319268e-05
3846,1.050850641341734e-06
3847,0.0
3848,0.0
3849,0.0
3850,0.0
3851,0.0
3852,3.951528864632899e-10
3853,5.623676377337953e-05
3854,0.0009441051423469914
3855,0.00011620653879033169
3856,0.0011418933797605684
3857,0.03502096943554772
3858,0.0026022483125961193
3859,0.0
3860,0.0
3861,0.009969045686149664
3862,0.029779755512709005
3863,1.4349136285546292e-07
3864,0.0
3865,0.0
3866,1.2508327961490528e-08
3867,0.001786557574398019
3868,0.0007947441823081608
3869,0.000500661950428089
3870,0.0004147943215522512
3871,0.0008879476984919617
3872,2.4992480244923233e-05
3873,3.2767745447747545e-07
3874,1.5154193513396368e-07
3875,0.0
3876,6.631260197030034e-07
3877,0.0
3878,0.0
3879,2.6445981661826978e-06
3880,0.0012029137116923861
3881,0.00013206611822048827
3882,0.0
3883,8.340028249095114e-07
3884,0.0005074457127926493
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,9.87806831408592e-05
3890,0.0
3891,5.210169872251082e-06
3892,3.7821321843394997e-06
3893,0.0
3894,5.9375460427825105e-06
3895,0.0004121369787138936
3896,0.0
3897,0.0
3898,0.00037456930113288073
3899,0.000376312964257308
3900,0.0
3901,0.0
3902,4.672328756281538e-05
3903,2.1452614021579186e-08
3904,3.003785140946899e-10
3905,0.0006860359036921051
3906,0.024772047840477835
3907,3.004009508000623e-06
3908,7.794598687553437e-09
3909,0.0
3910,8.826645828536941e-05
3911,0.0007496404639622939
3912,0.000834730836125828
3913,0.007093584392399885
3914,0.020062761284146288
3915,0.2435432328290215
3916,0.3757604877823853
3917,0.20218428398316482
3918,2.3434559504191134e-08
3919,0.002673115291060414
3920,0.0039417004871148634
3921,2.1080041055360913e-07
3922,2.166134975504969e-05
3923,0.0
3924,0.000650826787607884
3925,0.0009716725260477261
3926,0.0004588581955862656
3927,4.050167463029117e-06
3928,0.00016230330089465732
3929,0.0012466437784232124
3930,0.0013247773781392173
3931,7.465008594339284e-05
3932,5.8127525943218545e-09
3933,0.0
3934,8.699554146429728e-06
3935,8.032052283029618e-06
3936,0.00020399467007744184
3937,0.00015455613612982882
3938,1.1162246167942782e-06
3939,7.47449065600771e-07
3940,7.727263886715992e-06
3941,0.0002561592571640174
3942,0.00012419137631193398
3943,0.0026397580432269744
3944,0.00031101802665873114
3945,6.942271570885686e-08
3946,0.0
3947,0.0
3948,2.1506569824644843e-05
3949,0.00036326635961612334
3950,3.393461097551422e-05
3951,1.3354700854700853e-08
3952,0.0
3953,4.338203721035472e-06
3954,0.0003966741446365614
3955,7.0300037826716675e-06
3956,7.6914851962607e-05
3957,0.0
3958,7.32930709092869e-05
3959,0.00014458712886576897
3960,6.455647069290973e-05
3961,0.0
3962,0.0006823540348454631
3963,3.308462022206345e-05
3964,0.0026044278005780148
3965,0.002869537609458992
3966,0.0040011348046575974
3967,0.004078116445985205
3968,0.002232992655973274
3969,0.0012108777286154052
3970,0.0003350873679474387
3971,1.468560242044753e-05
3972,1.5967926162532915e-05
3973,0.00045813215871445725
3974,0.0002246822427550656
3975,2.6910211779036065e-05
3976,1.5185508079040706e-05
3977,4.8834850931834205e-05
3978,0.00011901538903774699
3979,0.0002986935050616574
3980,0.00022635058365100697
3981,1.7119256426248294e-05
3982,6.030162938610292e-05
3983,2.338428728764378e-06
3984,0.0003157672224789482
3985,0.0007376337528421574
3986,0.00016804911884730383
3987,4.041940171239559e-05
3988,7.995952059992699e-06
3989,4.996301702487631e-06
3990,0.0023162609102229093
3991,0.000769953612103823
3992,0.0001609528522090233
3993,0.00039291436250182116
3994,0.0006670335075659623
3995,0.0017345321999767457
3996,6.006925782967594e-05
3997,0.0004198199251641455
3998,2.197666585167985e-05
3999,2.0535305450681617e-05
4000,1.263327209749863e-07
4001,0.0
4002,0.0
4003,0.0
4004,1.9761188780268436e-07
4005,2.3567454533946803e-05
4006,0.0005211203802014137
4007,0.0006598430251335171
4008,0.00032519261650424476
4009,0.00327441372556721
4010,0.023831451898321813
4011,0.0036152992881838962
4012,0.01465162604870576
4013,0.008738947348126963
4014,0.04759069354930909
4015,7.49457361741912e-05
4016,3.589769675491645e-05
4017,1.2090628260793995e-05
4018,0.0011646627979506317
4019,0.0005241793090844665
4020,6.625815276427096e-08
4021,7.662778734786047e-06
4022,4.119482324738517e-06
4023,0.0
4024,0.0
4025,4.547632408378377e-06
4026,2.2472429635330887e-05
4027,0.00014111386764964164
4028,1.0075442483970382e-05
4029,0.0
4030,3.792689747700545e-07
4031,5.658214078294105e-05
4032,0.00469427448811919
4033,0.0015172148941038875
4034,1.6389999986808757e-05
4035,0.0005469552712923711
4036,0.00012561371005622603
4037,0.0
4038,0.0
4039,0.0
4040,0.0
4041,4.84203445769193e-06
4042,4.484144862337932e-06
4043,0.0
4044,0.0
4045,1.0158061793099742e-06
4046,0.0012427639887895167
4047,1.118756426094377e-05
4048,0.0
4049,0.0
4050,0.0009791898548011063
4051,0.0
4052,0.0
4053,0.0
4054,1.0348394246315898e-05
4055,0.0009359824457002882
4056,0.002365755218437398
4057,0.0031069174253775963
4058,0.020169304873173997
4059,0.02527055619918237
4060,1.4371501783180146e-07
4061,0.0003240287857617543
4062,0.005586469036578511
4063,0.01658659615143613
4064,0.0290097261218377
4065,0.07761933698473486
4066,0.014069375755211826
4067,0.03031290559558299
4068,0.028358416831072118
4069,0.00016710772404868212
4070,0.006763388323640455
4071,0.02413500457641949
4072,0.0005127575411584516
4073,5.09159256172055e-07
4074,0.0
4075,0.0
4076,0.0006813284064684969
4077,0.0
4078,3.696111188013371e-06
4079,0.0008085563365458733
4080,0.0021593595918222856
4081,0.00014213063502704361
4082,6.630333460085281e-06
4083,0.0007940897780547629
4084,0.0012707487778797501
4085,0.0003927545463910513
4086,8.071845573652929e-09
4087,1.3864387027137525e-05
4088,0.0
4089,0.0
4090,1.3276617855663082e-06
4091,1.2461175383241073e-07
4092,4.147562422733695e-06
4093,8.470514158104486e-05
4094,2.9450112422008352e-05
4095,3.368632443081772e-05
4096,0.0033937389865129237
4097,3.831775741339146e-07
4098,0.0
4099,0.0
4100,5.557776675973343e-06
4101,3.485895943124378e-08
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0001386130529400322
4107,0.00018415711369668106
4108,0.00023794552638864642
4109,0.001823399939016897
4110,0.0008907993042781805
4111,0.0029970846645305496
4112,0.0007445982302817329
4113,0.00027854915950498003
4114,0.001773535194394396
4115,0.0027149592433107048
4116,0.00035177811198085945
4117,3.086003966908123e-05
4118,0.00019780766053226518
4119,0.0005238919771190266
4120,7.548551877175458e-07
4121,9.530231883769114e-07
4122,4.100134402584862e-09
4123,0.0
4124,5.774778144207445e-05
4125,9.825437829703253e-05
4126,0.0003545342223496524
4127,0.00011976184538528274
4128,6.340447299248999e-09
4129,5.027583507955556e-06
4130,0.0005816604721281284
4131,0.000451404785394997
4132,0.00022851760467093013
4133,0.00029807063418564193
4134,0.00019222983166126615
4135,0.00018826497929210352
4136,0.0012028895156036043
4137,0.0006766028421243437
4138,0.00042749412952043257
4139,0.0002347365087678209
4140,8.395739228101634e-05
4141,0.001975969356739179
4142,0.001178943329713421
4143,0.0003594214132623721
4144,8.077229508427253e-05
4145,0.00031672369298548777
4146,1.8598955442674525e-05
4147,3.7662046132786846e-06
4148,0.0
4149,0.0
4150,5.89853151387533e-07
4151,3.40179596133883e-05
4152,0.00017319704861660184
4153,0.0007089982064456503
4154,0.0004907112853036309
4155,0.0017343971374453892
4156,0.00029147746824214303
4157,0.0005483667509883375
4158,0.02822801878376926
4159,0.11330628105314565
4160,0.06427574576932976
4161,0.1161599465007769
4162,0.019382492696339838
4163,0.008179522109574911
4164,0.00025653337803149806
4165,0.00019280887497417923
4166,0.00037429338553220115
4167,0.0004007021478895179
4168,9.392953776493476e-09
4169,0.0
4170,1.678489045136505e-07
4171,0.0001073545046066539
4172,0.00020077009104564836
4173,0.00044301771474444644
4174,0.0
4175,0.0
4176,0.0
4177,0.0017466017276899111
4178,5.789141808681208e-05
4179,7.099715757745062e-05
4180,0.0013930550042349024
4181,0.0018004142950509782
4182,9.390975608622026e-06
4183,0.0
4184,0.0
4185,8.816547882862581e-07
4186,9.782578138005162e-06
4187,0.0
4188,0.0
4189,0.0
4190,0.0
4191,0.00013248593853652462
4192,4.898606262725726e-05
4193,0.0
4194,0.0
4195,1.38160955365123e-05
4196,0.0003117920557537124
4197,0.0
4198,6.3720408850742394e-09
4199,7.573843460830586e-05
4200,0.0005313087709864902
4201,0.0011428978253567078
4202,1.743197703826024e-05
4203,6.398024007507047e-05
4204,3.6440122655165233e-06
4205,0.015489451411448942
4206,0.035831453966007815
4207,0.022077852261874663
4208,0.027120139052801327
4209,0.011491725609193386
4210,0.020898171590303907
4211,0.0293295908504098
4212,3.0412044968023472e-05
4213,2.838269422860467e-08
4214,0.0002665482134112594
4215,0.0
4216,0.057509699083722436
4217,0.2466121133469348
4218,2.545828359772289e-06
4219,0.0
4220,4.083426262535e-06
4221,5.912245505235407e-06
4222,0.0013113940730152351
4223,7.4323799625411305e-06
4224,0.00037835140045496213
4225,0.0023522414784532
4226,0.0008057911741308679
4227,1.065675308561087e-05
4228,0.0
4229,0.0
4230,0.0004786060468523318
4231,0.0005230350173636048
4232,8.663756730799494e-05
4233,0.0
4234,0.0
4235,0.0
4236,0.0
4237,1.312487034334076e-08
4238,1.0756379346094884e-05
4239,3.0289766377272023e-06
4240,9.217410666461842e-09
4241,0.0
4242,0.0013788962270677052
4243,1.325506994395735e-09
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.001917763490660787
4254,0.001526555084563115
4255,8.153020104846824e-05
4256,9.720609082175547e-07
4257,0.0004716257018400874
4258,0.0018340318927462013
4259,0.0017554035342480215
4260,0.001088675292162282
4261,0.0006991800929431011
4262,0.0002078829092448525
4263,6.357227119771555e-06
4264,0.00014886989627534947
4265,0.00013319905490570975
4266,3.196222565495327e-09
4267,8.109302129358001e-05
4268,0.0
4269,1.402224406535686e-05
4270,1.6135234325950667e-06
4271,0.0004893015938333511
4272,0.000955759555691601
4273,5.424721446923492e-05
4274,3.5009794836017936e-05
4275,5.638522213919765e-05
4276,6.230796960718293e-05
4277,0.0017499116055496287
4278,2.9197574876974524e-05
4279,0.0003250203887992528
4280,5.727130838674631e-05
4281,8.821581585992306e-05
4282,0.0009466703813800422
4283,0.0005654694812182937
4284,4.914579154408676e-05
4285,0.001006383856571375
4286,0.0003418118303059634
4287,0.0006016912298094519
4288,0.002088914554656779
4289,0.001090243059254473
4290,0.0004055645804057996
4291,0.0010715606388204558
4292,0.00030254823422687637
4293,6.435413726165665e-05
4294,1.0219504219148342e-05
4295,1.483978308789873e-05
4296,2.1535493307485182e-05
4297,7.307957270013792e-05
4298,0.00022145228710355119
4299,0.0009239871043066315
4300,0.00032290779633022425
4301,0.0004175275934579474
4302,0.0
4303,1.3871795798544082e-05
4304,0.0
4305,0.2374740385636106
4306,0.06446794633554387
4307,0.05649431123890685
4308,0.04317913075379665
4309,0.046295448643713995
4310,0.0004432894434876974
4311,0.0
4312,9.52993993050071e-06
4313,5.221314485800013e-05
4314,0.0
4315,1.2184649774941867e-06
4316,7.848139448269636e-08
4317,0.0004774198442388618
4318,3.1846558738671683e-08
4319,0.0010208896577379373
4320,0.0005130202681929964
4321,0.0006208644712928914
4322,0.0004887072482148431
4323,0.00421330216390957
4324,1.0207491747054475e-06
4325,3.4179784839397637e-06
4326,2.5877402328843927e-06
4327,1.5902762127737715e-06
4328,5.368823825385577e-07
4329,0.0
4330,0.0
4331,1.991919952151376e-06
4332,5.942804357794404e-05
4333,5.335317792588965e-09
4334,0.0
4335,0.0
4336,0.0
4337,0.00011495504942205213
4338,0.0
4339,0.0
4340,0.0
4341,0.0002481491427860566
4342,5.919823781017901e-07
4343,0.0
4344,0.0
4345,2.0415146994004263e-05
4346,6.6819135593578995e-06
4347,0.0
4348,1.5113439981982774e-08
4349,0.00023819520289841342
4350,0.0020302141494420805
4351,0.00045374028724781153
4352,0.00014265034136531413
4353,0.0
4354,3.845100744722533e-05
4355,1.1539035806748674e-09
4356,0.007171121720136441
4357,0.02527254039349887
4358,5.668523810245073e-06
4359,0.0
4360,4.998464499692036e-05
4361,1.0090925722066772e-05
4362,0.03554072870301679
4363,0.3877810203016172
4364,0.09878870216087603
4365,0.00018126322142285447
4366,0.036367089069197917
4367,0.03399105315490383
4368,0.0019477190890010948
4369,0.0026345855890062063
4370,0.00420496918016531
4371,0.00015813079607333727
4372,1.3523263695799298e-08
4373,1.7265594839365643e-06
4374,4.366287051156917e-06
4375,3.366684778727617e-06
4376,1.2013105546338017e-07
4377,0.0002735607713440845
4378,0.00043808212112013666
4379,0.00012096257369922078
4380,2.9609578995739687e-09
4381,0.0
4382,0.0
4383,1.4065420947784282e-08
4384,7.567279554860716e-08
4385,9.725541279152053e-10
4386,0.0
4387,0.0
4388,0.000810583655102172
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.0
4397,0.00024290340564872288
4398,0.00015490787323524613
4399,1.3504110711851651e-05
4400,3.612712016529976e-05
4401,0.0004706368460323508
4402,7.273698526245783e-05
4403,0.0005392988171836367
4404,0.00027732370630377887
4405,0.0006932221892227065
4406,0.00013714355235435556
4407,1.8395061043376473e-06
4408,0.0002237253567024452
4409,1.1401017158425317e-05
4410,0.0
4411,4.7509721892575674e-05
4412,0.0
4413,2.273553474798841e-05
4414,1.112376990164914e-06
4415,0.0016234871848693137
4416,0.0004473132051459409
4417,6.376887163887551e-06
4418,0.00031218652326015785
4419,0.0001293820864224627
4420,0.000739061634802912
4421,0.001268206142587503
4422,3.543321922117022e-05
4423,1.8273536465965383e-05
4424,0.0004699598649045829
4425,0.00013570102042795895
4426,0.0009225094107947966
4427,0.0004854543332028019
4428,0.00021682926249594589
4429,0.00046479374383557074
4430,0.0010809205667560407
4431,5.543228243547061e-05
4432,0.0011533612067646172
4433,0.0034166249216194236
4434,0.0001687118664105233
4435,0.001231425147264028
4436,1.2132021034462848e-05
4437,0.000709319427617109
4438,5.442042634637083e-05
4439,0.0009011408484764919
4440,0.00034370781950992233
4441,0.0009406838675608847
4442,0.0008665303482416108
4443,5.673268311338158e-07
4444,0.00017724481332934375
4445,0.0007573723896701707
4446,0.000257655571134707
4447,0.0007050271715444034
4448,0.0002331715592509849
4449,0.13273565368797896
4450,0.05968794831503307
4451,1.50623174160009e-07
4452,0.0
4453,0.0008236488222923013
4454,0.002839425898855052
4455,0.0
4456,0.00026328313002334946
4457,5.6228404232780697e-08
4458,2.6071881101434884e-05
4459,3.337430949955252e-05
4460,2.6562983172693473e-05
4461,0.0028726649205914
4462,0.0005661966838710806
4463,0.0031747588477454053
4464,0.0003947899179385053
4465,0.0006559078166186872
4466,0.0007110590054405111
4467,0.0002510672606886365
4468,0.0019812808555321735
4469,0.0006115466789938253
4470,0.0014262308328323898
4471,0.0008558049858398078
4472,0.00047524303308818825
4473,0.00019999094871006986
4474,1.08205722044635e-06
4475,0.0
4476,0.0006215922865515587
4477,0.00023270377177160193
4478,0.0
4479,0.0
4480,0.0
4481,3.2573496853863724e-05
4482,0.00022130368327373805
4483,0.0
4484,0.0
4485,2.0893358924109724e-05
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,8.742929845456923e-07
4492,0.0018019012807001607
4493,0.003952208268103534
4494,8.79424960235093e-05
4495,0.0
4496,1.1772976952240997e-05
4497,0.0
4498,0.0
4499,1.8823921693513048e-08
4500,0.008744297573142889
4501,0.0002338329698589956
4502,0.00172703325017735
4503,4.171437360613145e-05
4504,0.0
4505,0.0
4506,8.872335456652902e-05
4507,0.061030307324932184
4508,0.3042710085908142
4509,0.20959192357189949
4510,0.1681915034333427
4511,0.011436565760393534
4512,0.0
4513,0.0
4514,0.0003421676338368804
4515,0.0014629114981410292
4516,0.001345035803279015
4517,0.0009273085713975421
4518,2.803409797503588e-05
4519,3.467741081253496e-06
4520,2.3531643982698978e-07
4521,0.0
4522,2.5563080001760354e-08
4523,2.228450330050474e-05
4524,2.2139580164385967e-05
4525,0.0
4526,0.0
4527,0.0
4528,0.0
4529,0.0
4530,0.0
4531,6.017659342775367e-10
4532,0.0005846478540562843
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,8.749121086021589e-07
4540,0.0
4541,0.00012078060842791796
4542,0.008364033394389174
4543,0.0001384546828309657
4544,0.00010582496370403538
4545,1.017334810833608e-05
4546,0.00024143903239507824
4547,5.5117482003381565e-05
4548,5.9600521183036216e-06
4549,3.124779923996048e-05
4550,0.00011513372301289766
4551,8.269276138427323e-06
4552,0.0005759274721101023
4553,9.543093432994592e-08
4554,0.0
4555,0.0002470435079200146
4556,6.259844290045084e-07
4557,8.57526587135875e-05
4558,0.00046956170622717094
4559,0.0012757567825340869
4560,0.00013460352252638345
4561,0.0002214791209977044
4562,0.000585054732906081
4563,0.0009845582632945547
4564,0.0006446373656469016
4565,5.943444159622553e-05
4566,5.195250147157059e-05
4567,0.00021858051405308445
4568,3.0312866190212784e-05
4569,0.00026257075912180285
4570,7.752002070337467e-06
4571,0.000982383370347261
4572,4.3499133989102485e-05
4573,0.00015384892022115296
4574,0.001165516561365296
4575,0.0004576831120856156
4576,0.00012125360875152362
4577,0.001538922208729618
4578,0.003362568146518167
4579,0.0010065764884231868
4580,2.407387912785614e-07
4581,0.0007880560920973044
4582,9.143346182437951e-05
4583,0.0016532780844250735
4584,0.00035661099127389987
4585,3.0199960791838823e-05
