,prop_flood_prone
1394,0.276255707762557
1395,0.00575705238917674
1396,0.0
1397,0.0
1398,0.592592592592593
1399,0.171526586620926
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.00286615075952995
1409,0.270348001150417
1410,0.356125356125356
1411,0.467413149583692
1412,0.647863247863248
1413,0.171875
1414,0.0
1415,0.339794754846066
1416,0.839598278335725
1417,0.971493728620296
1418,1.0
1419,0.943197955126385
1420,0.798503166378814
1421,0.777777777777778
1422,0.372012669162108
1423,0.237618093329516
1424,0.642755883186844
1425,0.908959953903774
1426,1.0
1427,0.424768518518519
1428,0.0
1429,0.0
1430,0.0
1431,0.0240343347639485
1432,0.52895419187554
1433,0.0
1434,0.0
1435,0.0
1436,0.788194444444444
1437,0.00170940170940171
1438,0.0
1439,0.0
1440,0.227920227920228
1441,0.102945381755791
1442,0.0376068376068376
1443,0.228009259259259
1444,0.0
1445,0.272361230946218
1446,0.934651762682717
1447,0.239316239316239
1448,0.234085069940051
1449,0.240740740740741
1450,0.536458333333333
1451,0.337037037037037
1452,0.0112554112554113
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.59572006940428
1458,0.145299145299145
1459,0.00289351851851852
1460,0.0
1461,0.125676831005985
1462,0.491466589528493
1463,0.142450142450142
1464,0.25462962962963
1465,0.0598290598290598
1466,0.0256410256410256
1467,0.0
1468,0.32
1469,0.0
1470,0.0
1471,0.0115740740740741
1472,0.227920227920228
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.165242165242165
1478,0.0
1479,0.0
1480,0.0390625
1481,0.579156046445766
1482,0.388415672913118
1483,0.573467674223342
1484,0.151291512915129
1485,0.488425925925926
1486,0.258689458689459
1487,0.0
1488,0.275783475783476
1489,0.883101851851852
1490,0.0
1491,0.0
1492,0.0324074074074074
1493,0.0136752136752137
1494,0.553819444444444
1495,0.710541310541311
1496,0.204861111111111
1497,0.701424501424501
1498,0.994301994301994
1499,0.552083333333333
1500,0.658119658119658
1501,0.909722222222222
1502,0.829059829059829
1503,0.238425925925926
1504,0.518518518518518
1505,0.972079772079772
1506,1.0
1507,1.0
1508,1.0
1509,1.0
1510,0.761363636363636
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.127604166666667
1516,0.273219373219373
1517,0.0318287037037037
1518,0.0
1519,0.0
1520,0.0
1521,0.155395683453237
1522,0.0
1523,0.478311162521689
1524,1.0
