,flood_depth
0,0.00531204262791382
1,0.025236232637637
2,0.0
3,0.0
4,0.258618739709168
5,0.0
6,0.013272605543331
7,0.00093768142752631
8,0.054333873630799
9,0.00581799190884078
10,0.0
11,0.0
12,0.0783617849703188
13,0.0
14,0.0
15,0.0
16,0.011899652351646
17,0.0
18,0.181515469529112
19,0.1869079380221
20,0.359398650469659
21,0.352504209043238
22,0.557965402851602
23,0.345829863686631
24,0.185811242089205
25,0.218264697364325
26,0.157855302859575
27,0.0955104975907341
28,0.00222175793770032
29,0.0
30,0.0
31,0.0
32,0.0
33,0.020085207328269
34,0.0309791239640332
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0116758827607358
40,0.00674824249823727
41,0.24744875655215
42,0.0499179759017357
43,0.136167312143875
44,0.319415297773149
45,0.0645242261750746
46,0.0124075119786983
47,0.0020925533778292
48,0.111536270251377
49,0.0413215416476912
50,0.0582564826681143
51,0.0335371732303774
52,0.0
53,0.0237331043189401
54,0.0
55,0.0
56,0.0885742118572664
57,0.0361216951299597
58,0.00144023840923255
59,0.0
60,0.00437896815460292
61,0.0238688802269398
62,0.0487951667129704
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.164369327729923
70,0.0878511711403176
71,0.00989880684094551
72,0.0
73,0.0
74,0.0
75,0.206741572105647
76,0.170722247885286
77,0.0
78,0.118403340721512
79,0.0
80,0.00252134771461031
81,0.817010954574302
82,0.454575554393975
83,0.0508640077379015
84,0.000742420511707621
85,0.109968927171495
86,0.0278404301048344
87,0.133480677546243
88,0.258223218635437
89,0.0425900149655032
90,0.00207521274613503
91,0.0830255846040468
92,0.0185363584789497
93,0.0
94,0.00379204750061035
95,0.00326885864605591
96,0.0
97,0.0
98,0.00730726453993056
99,0.00211197290665064
100,0.0
101,0.0115893763354701
102,0.104870513633445
103,0.00107030623998397
104,0.00175940472146739
105,0.029061071742165
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0295015210100049
111,0.0811320480368447
112,0.0455758688333151
113,0.199080543956537
114,0.318527678139189
115,0.0
116,0.0
117,0.0
118,0.0411475563598985
119,0.546043419905877
120,0.262258834309048
121,0.0113052194274728
122,0.0
123,0.0
124,0.0
125,0.0
126,0.00110659996668498
127,0.00397412552792802
128,0.00403472670802364
129,0.00217096486322561
130,0.00146875569964507
131,0.0537804429308116
132,0.12957596303391
133,0.0990284372259069
134,0.0
135,0.0249828453417178
136,0.194748155208055
137,0.0702333913909064
138,0.0752175551194411
139,0.0301131230813486
140,0.0108735869752715
141,0.0
142,0.0
143,0.00153553914680755
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0125760502285428
149,0.0722069721276264
150,0.104124033892596
151,0.115339195490563
152,0.000133549562797019
153,0.0453207739844756
154,0.00158996015114251
155,0.0
156,0.166555417200673
157,0.0128860802014213
158,0.0114025006975446
159,0.0114231131542688
160,0.0468150435945557
161,0.0192961030536228
162,0.0
163,0.0145636894799381
164,0.0824600480560564
165,0.0
166,0.0
167,0.0
168,0.00358839351833208
169,0.100496021657119
170,0.555253737000213
171,0.297542744326278
172,0.00496679050733108
173,0.0425180025880715
174,0.0175225917472983
175,0.0538881010726976
176,0.0309628557275843
177,0.048700446756477
178,0.221612660811148
179,0.138639929749522
180,0.141231079804733
181,0.124762471225784
182,0.0460469082159379
183,0.0
184,0.0
185,0.0
186,0.00187069127029393
187,0.0
188,0.0
189,0.0
190,0.000124625674062942
191,0.129256001225224
192,0.239016332381811
193,0.0920085230695648
194,0.0703950243648602
195,0.0974293768217671
196,0.345457873808526
197,0.0258266539463284
198,0.00555451792879337
199,0.0
200,0.0366647155196578
201,0.105860001001603
202,0.221661146399334
203,0.103625304846984
204,0.0
205,0.012578850118523
206,0.0
207,0.0
208,0.0925152468763454
209,0.0189543433192131
210,0.0
211,0.0
212,0.0
213,0.0
214,0.038149833135795
215,0.000932004716661241
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.00458682085662081
222,0.26439178967085
223,0.00360225599284596
224,0.0
225,0.0
226,0.0
227,0.00234274578909589
228,0.244427433720341
229,0.00165900205954527
230,0.414731981014856
231,0.207498800373266
232,0.514503566950817
233,1.11521018178839
234,0.0
235,0.0
236,0.0
237,0.140290878437184
238,0.00267778219990149
239,0.126749871063893
240,0.00135971895310274
241,0.322767381314878
242,0.0
243,0.000385072496202257
244,0.0131894364316239
245,0.0
246,0.0461457191257302
247,0.031370858266844
248,0.00990218486041637
249,0.00239354321080395
250,0.00167401631673177
251,0.000638417301014957
252,0.0
253,0.141147015780805
254,0.0916502917254413
255,0.017886482956063
256,0.0793177463390209
257,0.00484248756343483
258,0.0
259,0.0
260,0.0
261,0.0
262,0.00895261964597902
263,0.0
264,0.0207612996767049
265,0.0890663376560918
266,0.522044668170462
267,0.206774782251429
268,0.0
269,0.174001706971063
270,0.10679191524147
271,0.169395231589293
272,1.75243153836992
273,0.69660408476479
274,0.0
275,0.0
276,0.0
277,0.0141567654079861
278,0.0207606222894457
279,0.0445246748095564
280,0.0
281,0.0
282,0.0277845551145722
283,0.0222601095835368
284,0.0277249371563947
285,0.23063286587044
286,0.00700632731119792
287,0.0
288,0.146135311724454
289,0.0545206975053858
290,0.0702194648590523
291,0.0170229452627677
292,0.0277252371154959
293,0.0192775991227892
294,0.00316665518997062
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.00389675213761484
301,0.0187986890135328
302,0.00651832863136574
303,0.000700426237535613
304,0.0
305,0.0486508537741268
306,0.000592228188935247
307,0.0
308,0.164451998422643
309,0.00127904939284378
310,0.0468843255507598
311,0.0469642189482043
312,0.0399809877077738
313,0.0444695334149222
314,0.0198290174968615
315,0.0747348981584821
316,0.00948361168313651
317,0.0
318,0.0
319,0.0
320,0.0187958275333458
321,0.563975626568922
322,0.040672776094529
323,0.0
324,0.0
325,0.0058282216389974
326,0.0357204861111111
327,0.000520443697588159
328,0.0524967389787946
329,0.0
330,0.118573066752736
331,0.00881355434212351
332,0.0
333,0.00104553605649244
334,0.029743283293968
335,0.0123025399667245
336,0.0
337,0.0154201433791507
338,0.0764974104784903
339,0.100818427539619
340,0.13310307659402
341,0.127017495980332
342,0.206552429024433
343,0.110959841286157
344,0.0204970354352679
345,0.0807901039539843
346,0.0985357783057473
347,0.148525502946642
348,0.254639015306435
349,0.00689567131402004
350,0.0101623578333355
351,0.0
352,0.00363709296897283
353,0.169831478633447
354,0.0614567659604678
355,0.0458079416136368
356,0.0
357,0.000815323615006232
358,0.0
359,0.000179864969067707
360,0.100840330123901
361,0.0738132835453392
362,0.0
363,0.0
364,0.0
365,0.0
366,0.00116000909387092
367,0.0015262650936062
368,0.000285352397168803
369,0.0246584872330748
370,0.000213579586923241
371,0.0
372,0.0
373,0.0
374,0.28949296304643
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.37368881671388
381,0.434209336186921
382,0.30874036658584
383,0.0465154403295272
384,0.000769827100965712
385,0.0868862923733529
386,0.0100451398778845
387,0.0
388,0.0289065354161983
