,prop_flood_prone
0,0.0
1,0.0
2,0.0
3,0.0
4,0.329418504726439
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.341435185185185
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.305299539170507
19,0.143102461362335
20,0.369683128746788
21,0.489667049368542
22,0.545376467220155
23,0.854926745188164
24,0.385840204719932
25,0.275194917701415
26,0.373219373219373
27,0.310146593848807
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.180875576036866
34,0.145537237066515
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0866343687660302
40,0.0115707260630605
41,0.570940170940171
42,0.172314761631246
43,0.740740740740741
44,0.760127314814815
45,0.397435897435897
46,0.0115107913669065
47,0.0
48,0.362589928057554
49,0.0343741048410198
50,0.0802292263610315
51,0.206788362806617
52,0.0
53,0.0
54,0.0
55,0.0
56,0.277809147374365
57,0.230324074074074
58,0.0
59,0.0
60,0.0
61,0.104887110603029
62,0.357897743501857
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.247863247863248
70,0.112847222222222
71,0.0
72,0.0
73,0.0
74,0.0
75,0.185185185185185
76,0.152517985611511
77,0.0
78,0.265790225778794
79,0.0
80,0.0
81,0.141782407407407
82,0.194301994301994
83,0.256944444444444
84,0.0
85,0.256365740740741
86,0.0552706552706553
87,0.401253918495298
88,0.309510250569476
89,0.0383838383838384
90,0.0199942873464724
91,0.406634257935373
92,0.0686076679158259
93,0.0
94,0.0202546296296296
95,0.0
96,0.0
97,0.0
98,0.0347222222222222
99,0.0
100,0.0
101,0.0227920227920228
102,0.493055555555556
103,0.0102564102564103
104,0.0068649885583524
105,0.154466858789625
106,0.0
107,0.0
108,0.0
109,0.0
110,0.196581196581197
111,0.348074179743224
112,0.0923076923076923
113,0.377586206896552
114,0.478632478632479
115,0.0
116,0.0
117,0.0
118,0.0
119,0.327635327635328
120,0.347222222222222
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0078125
127,0.0179487179487179
128,0.00289351851851852
129,0.0256410256410256
130,0.0108851331996563
131,0.314244604316547
132,0.236467236467236
133,0.217013888888889
134,0.0
135,0.0549768518518519
136,0.705413105413105
137,0.520543981481482
138,0.585470085470085
139,0.00578703703703704
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.436467236467236
150,1.0
151,0.739031339031339
152,0.0
153,0.0
154,0.0
155,0.0
156,0.280080022863675
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0502890173410405
164,0.468945868945869
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0536376604850214
170,0.520689655172414
171,0.228702115494568
172,0.0
173,0.175833570817897
174,0.0963262944749783
175,0.263947890116114
176,0.195601851851852
177,0.094017094017094
178,0.444669170759896
179,0.343634817125035
180,0.311059907834101
181,0.405552375500859
182,0.249001711351968
183,0.0
184,0.0
185,0.0
186,0.00622524052065648
187,0.0
188,0.0
189,0.0
190,0.0
191,0.421296296296296
192,0.712250712250712
193,0.224272124531565
194,0.576497303434573
195,0.772035601492966
196,0.763422337065748
197,0.0
198,0.0
199,0.0
200,0.109953703703704
201,0.478632478632479
202,0.317185697808535
203,0.352991210660618
204,0.0
205,0.0
206,0.0
207,0.0
208,0.286452353616533
209,0.086731763354394
210,0.0
211,0.0
212,0.0
213,0.0
214,0.230769230769231
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.00859845227858985
222,0.422778257118205
223,0.0
224,0.0
225,0.0
226,0.0
227,0.00284900284900285
228,0.364583333333333
229,0.0
230,0.296062086806554
231,0.141522785168412
232,0.0835734870317003
233,0.340389016018307
234,0.0
235,0.0
236,0.0
237,0.361689814814815
238,0.00844356881508584
239,0.281511393135275
240,0.00199430199430199
241,0.279803240740741
242,0.0
243,0.00347222222222222
244,0.0792022792022792
245,0.0
246,0.266628440366972
247,0.204255319148936
248,0.0808886357163201
249,0.0102564102564103
250,0.0
251,0.0056980056980057
252,0.0
253,0.341880341880342
254,0.210648148148148
255,0.0541310541310541
256,0.340856481481482
257,0.0296296296296296
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0391608391608392
263,0.0
264,0.142450142450142
265,0.243055555555556
266,0.444444444444444
267,0.112847222222222
268,0.0
269,0.0
270,0.0
271,0.0056980056980057
272,0.502893518518518
273,0.188603988603989
274,0.0
275,0.0
276,0.0
277,0.122507122507123
278,0.131076388888889
279,0.204273504273504
280,0.0
281,0.0
282,0.2
283,0.109375
284,0.0
285,0.407986111111111
286,0.0
287,0.0
288,0.492592592592593
289,0.483506944444444
290,0.236467236467236
291,0.0173611111111111
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0729344729344729
302,0.0717592592592593
303,0.0102564102564103
304,0.0
305,0.0
306,0.0
307,0.0
308,0.338399770576427
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.384571428571429
316,0.0845556514236411
317,0.0
318,0.0
319,0.0
320,0.00852514919011083
321,0.438996250360542
322,0.0193732193732194
323,0.0
324,0.0
325,0.0225694444444444
326,0.194301994301994
327,0.00344036697247706
328,0.390857142857143
329,0.0
330,0.292675976061556
331,0.0581328751431844
332,0.0
333,0.00370792926411865
334,0.202985931668102
335,0.00854700854700855
336,0.0
337,0.119453924914676
338,0.319032536711777
339,0.413105413105413
340,0.368876080691643
341,0.300028465698833
342,0.508591065292096
343,0.388856978747846
344,0.0611428571428571
345,0.774267662263067
346,0.757386363636364
347,0.873842592592593
348,0.762393162393162
349,0.0
350,0.0226372382569327
351,0.0
352,0.0
353,0.482887546735692
354,0.0912450255827175
355,0.294791070406411
356,0.0
357,0.0
358,0.0
359,0.0
360,0.506365740740741
361,0.544159544159544
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.134918361501003
370,0.00227855311876958
371,0.0
372,0.0
373,0.0
374,0.307692307692308
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.454150997975123
381,0.0341491178144565
382,0.0629110666285388
383,0.239316239316239
384,0.0
385,0.250712250712251
386,0.0694444444444444
387,0.0
388,0.169496402877698
389,0.309767177739921
390,0.172804532577904
391,0.148640832851359
392,0.0757834757834758
393,0.15625
394,0.199430199430199
395,0.0
396,0.0
397,0.0
398,0.206974766090162
399,0.0
400,0.0359794403198173
401,0.388999715018524
402,0.349725195256002
403,0.0740740740740741
404,0.0925925925925926
405,0.290598290598291
406,0.0555555555555556
407,0.262108262108262
408,0.0486111111111111
409,0.0
410,0.0
411,0.0
412,0.0234965034965035
413,0.128809660724554
414,0.127635327635328
415,0.202546296296296
416,0.0
417,0.0
418,0.0777777777777778
