,flood_depth
0,0.00465564493919527
1,0.0210299121910604
2,0.0
3,0.0
4,0.220694475001846
5,0.0
6,0.0
7,0.000381679469367483
8,0.0390810185418233
9,0.00366435831391924
10,0.0
11,0.0
12,0.0709247147595441
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.164323094803067
19,0.176563885256981
20,0.333361994563393
21,0.325111976036659
22,0.523218366228131
23,0.321411321300845
24,0.172380392613111
25,0.202809628192793
26,0.145229415676193
27,0.0871550978583555
28,0.0020942883613782
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0171975869736913
34,0.0291257406107874
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0110889694635669
40,0.00603476500352546
41,0.229711227199631
42,0.0461220979553608
43,0.121847242915053
44,0.294098551626559
45,0.0582866288318254
46,0.00887872709644784
47,0.0012839633405988
48,0.097955322265625
49,0.0345834050742646
50,0.0481375882823693
51,0.029853226726421
52,0.0
53,0.0218496071882449
54,0.0
55,0.0
56,0.0821481593781982
57,0.0335273036250362
58,0.0
59,0.0
60,0.00107202774439103
61,0.0213785228745601
62,0.0452350746117739
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.152232286936877
70,0.08088277887415
71,0.0071975577590812
72,0.0
73,0.0
74,0.0
75,0.190358327664541
76,0.153347668544852
77,0.0
78,0.106485044659802
79,0.0
80,0.0
81,0.660222194812916
82,0.369725701747797
83,0.0474110532689978
84,0.000685471754807692
85,0.101076505802296
86,0.0248582541093527
87,0.120450593562981
88,0.225029530449174
89,0.0392748723986517
90,0.0019046682114262
91,0.0777655785036728
92,0.0167787386382063
93,0.0
94,0.00340810528507939
95,0.00301315438034188
96,0.0
97,0.0
98,0.00680181715223524
99,0.00199877095018697
100,0.0
101,0.0108966012286325
102,0.0972046322292752
103,0.000979379507211538
104,0.0016184093204734
105,0.0256940418430295
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0262804601946448
111,0.0768156391747838
112,0.041725019975142
113,0.181951364977606
114,0.291309541446871
115,0.0
116,0.0
117,0.0
118,0.0204533293886212
119,0.241734453076311
120,0.112600966736122
121,0.0102979654600138
122,0.0
123,0.0
124,0.0
125,0.0
126,0.00105879704157511
127,0.00379994058201456
128,0.00106668030774152
129,0.00206669647129852
130,0.00139029379117731
131,0.0510035013981003
132,0.118039209958155
133,0.0920080034821122
134,0.0
135,0.0239685729697899
136,0.18751227223975
137,0.0651562015215556
138,0.0699312324197883
139,0.0271269656993725
140,0.00749031784188034
141,0.0
142,0.0
143,0.000760304842063849
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0100116553129973
149,0.0629763350527511
150,0.0982317041467737
151,0.108648386028757
152,0.00012387218563238
153,0.0405703819200661
154,0.00136997673163315
155,0.0
156,0.14627897115938
157,0.0
158,0.000828443254743304
159,0.00120743060934133
160,0.0327273199263202
161,0.0150036546919081
162,0.0
163,0.012444217218829
164,0.0727817155017472
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0832023370282966
170,0.515468233481221
171,0.275945516229698
172,0.00116752259332903
173,0.0377203897045154
174,0.0163923378862464
175,0.0488890910141868
176,0.0291044447157118
177,0.0451821873330662
178,0.203143970982183
179,0.129546699491479
180,0.133060508060016
181,0.117336192401259
182,0.0431349428463037
183,0.0
184,0.0
185,0.0
186,0.00178409526762344
187,0.0
188,0.0
189,0.0
190,0.0
191,0.120195530079029
192,0.222747698400775
193,0.0845028659252036
194,0.0662093085387265
195,0.0906203820586992
196,0.315749116646227
197,0.021119795039096
198,0.00360967502402986
199,0.0
200,0.0331936500690602
201,0.0962367391993857
202,0.200669848520176
203,0.0923587743912197
204,0.0
205,0.0117378343544115
206,0.0
207,0.0
208,0.0866351209743425
209,0.0161646142353757
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0335690446728655
215,0.000861693311620642
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.00413811012064703
222,0.23784434044536
223,0.00243587102868291
224,0.0
225,0.0
226,0.0
227,0.00161097599909856
228,0.218782380775169
229,0.000841698279747596
230,0.32745118345396
231,0.125876587846952
232,0.388270551258274
233,1.00479564623102
234,0.0
235,0.0
236,0.0
237,0.129231920948735
238,0.00236406012249771
239,0.114522761764944
240,0.00133351383046207
241,0.284352099453961
242,0.0
243,0.000355985429551866
244,0.0112217829777644
245,0.0
246,0.0426958241593947
247,0.029420157358156
248,0.00929125962655315
249,0.0019912676254229
250,0.000461454744692202
251,0.000591745403757123
252,0.0
253,0.127864652889067
254,0.084631707933214
255,0.0165990584935897
256,0.0740810500250922
257,0.00449156149839744
258,0.0
259,0.0
