,prop_flood_prone
0,0.106073567151411
1,0.417652148831843
2,0.0
3,0.0
4,0.549985677456316
5,0.00856898029134533
6,0.295722078667815
7,0.0784650630011455
8,0.929553264604811
9,0.125107112253642
10,0.0
11,0.0
12,0.486111111111111
13,0.0
14,0.0
15,0.0
16,0.304360381172394
17,0.00170309395401646
18,0.345622119815668
19,0.148826559816829
20,0.637453611190408
21,0.81113662456946
22,0.728600057257372
23,0.943981614478598
24,0.437020187659937
25,0.315622292809703
26,0.43019943019943
27,0.472837022132797
28,0.0324786324786325
29,0.0
30,0.0
31,0.0
32,0.0485021398002853
33,0.247119815668203
34,0.173962478681069
35,0.0
36,0.0
37,0.0
38,0.0
39,0.177828441151325
40,0.0347121781891814
41,0.627920227920228
42,0.386559448592763
43,0.925925925925926
44,0.933738425925926
45,0.797435897435897
46,0.283741007194245
47,0.0341102899374645
48,0.784172661870504
49,0.49584646233171
50,0.451002865329513
51,0.586138049058756
52,0.0
53,0.28026581912742
54,0.0
55,0.0
56,0.277809147374365
57,0.386574074074074
58,0.0284900284900285
59,0.0
60,0.102564102564103
61,0.160045727350672
62,0.452156526706655
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0454674623472578
68,0.0115740740740741
69,0.262108262108262
70,0.189814814814815
71,0.234757834757835
72,0.0
73,0.0
74,0.0
75,0.190883190883191
76,0.247482014388489
77,0.0
78,0.377250643040869
79,0.0
80,0.00853727945361412
81,0.300925925925926
82,0.27977207977208
83,0.332175925925926
84,0.0398860398860399
85,0.256365740740741
86,0.0837606837606838
87,0.458250213736107
88,0.494589977220957
89,0.0643578643578644
90,0.0399885746929449
91,0.465255933657421
92,0.245892187950418
93,0.0
94,0.0694444444444444
95,0.0484330484330484
96,0.0
97,0.0
98,0.0694444444444444
99,0.0341880341880342
100,0.0
101,0.0512820512820513
102,0.597222222222222
103,0.0102564102564103
104,0.0068649885583524
105,0.240922190201729
106,0.0
107,0.0
108,0.0
109,0.0
110,0.270655270655271
111,0.44793152639087
112,0.123076923076923
113,0.391954022988506
114,0.478632478632479
115,0.0
116,0.0
117,0.0
118,0.0648414985590778
119,0.895441595441595
120,0.797453703703704
121,0.286609686609687
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0164930555555556
127,0.092022792022792
128,0.0752314814814815
129,0.0683760683760684
130,0.0211973646519622
131,0.361438848920863
132,0.415954415954416
133,0.245949074074074
134,0.0
135,0.0665509259259259
136,0.958974358974359
137,0.852430555555556
138,0.937321937321937
139,0.658564814814815
140,0.308262108262108
141,0.0
142,0.0
143,0.0575539568345324
144,0.0
145,0.0
146,0.0
147,0.0
148,0.204861111111111
149,0.867236467236467
150,1.0
151,0.796011396011396
152,0.00806451612903226
153,0.644533485975959
154,0.0237210631609031
155,0.0
