,prop_flood_prone
0,0.0775591673795267
1,0.331122007499279
2,0.0
3,0.0
4,0.492695502721283
5,0.0
6,0.200976169968418
7,0.0154639175257732
8,0.81786941580756
9,0.0908311910882605
10,0.0
11,0.0
12,0.428240740740741
13,0.0
14,0.0
15,0.0
16,0.20502454519203
17,0.0
18,0.339861751152074
19,0.148826559816829
20,0.628889523265772
21,0.773823191733639
22,0.699971371314057
23,0.943981614478598
24,0.437020187659937
25,0.286745596303783
26,0.43019943019943
27,0.472837022132797
28,0.0324786324786325
29,0.0
30,0.0
31,0.0
32,0.0
33,0.209677419354839
34,0.145537237066515
35,0.0
36,0.0
37,0.0
38,0.0
39,0.115132516386435
40,0.0347121781891814
41,0.627920227920228
42,0.275416427340609
43,0.911680911680912
44,0.878761574074074
45,0.729059829059829
46,0.203165467625899
47,0.0341102899374645
48,0.726618705035971
49,0.438556287596677
50,0.367908309455587
51,0.440673131774102
52,0.0
53,0.27159780410286
54,0.0
55,0.0
56,0.277809147374365
57,0.293981481481482
58,0.0284900284900285
59,0.0
60,0.0740740740740741
61,0.131466133180909
62,0.39502999143102
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.247863247863248
70,0.175347222222222
71,0.149287749287749
72,0.0
73,0.0
74,0.0
75,0.185185185185185
76,0.181294964028777
77,0.0
78,0.377250643040869
79,0.0
80,0.00853727945361412
81,0.300925925925926
82,0.27977207977208
83,0.332175925925926
84,0.0113960113960114
85,0.256365740740741
86,0.0837606837606838
87,0.429752066115702
88,0.474658314350797
89,0.0643578643578644
90,0.0199942873464724
91,0.465255933657421
92,0.217065436725281
93,0.0
94,0.0491898148148148
95,0.0484330484330484
96,0.0
97,0.0
98,0.0694444444444444
99,0.0341880341880342
100,0.0
101,0.0227920227920228
102,0.568287037037037
103,0.0102564102564103
104,0.0068649885583524
105,0.212103746397695
106,0.0
107,0.0
108,0.0
109,0.0
110,0.270655270655271
111,0.390870185449358
112,0.123076923076923
113,0.391954022988506
114,0.478632478632479
115,0.0
116,0.0
117,0.0
118,0.0446685878962536
119,0.744444444444444
120,0.715277777777778
121,0.185185185185185
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0164930555555556
127,0.0635327635327635
128,0.0752314814814815
129,0.0256410256410256
130,0.0166141506731596
131,0.33726618705036
132,0.358974358974359
133,0.217013888888889
134,0.0
135,0.0549768518518519
136,0.901994301994302
137,0.791666666666667
138,0.874074074074074
139,0.508680555555556
140,0.177207977207977
141,0.0
142,0.0
143,0.0287769784172662
144,0.0
145,0.0
146,0.0
147,0.0
148,0.1875
149,0.838746438746439
150,1.0
151,0.767521367521368
152,0.00230414746543779
153,0.507155123068117
154,0.0237210631609031
155,0.0
156,0.394398399542726
157,0.235294117647059
158,0.216
159,0.21235632183908
160,0.731436699857753
161,0.298611111111111
162,0.0
163,0.148554913294798
164,0.548717948717949
165,0.0
166,0.0
167,0.0
168,0.0601374570446735
169,0.276747503566334
170,0.637931034482759
171,0.385934819897084
172,0.0951562052163944
173,0.301225420347677
174,0.125253109632629
175,0.263947890116114
176,0.27662037037037
177,0.111111111111111
178,0.589136087835886
179,0.371987524808619
180,0.368663594470046
181,0.462793360045793
182,0.334569309754706
183,0.0
184,0.0
185,0.0
186,0.00622524052065648
187,0.0
188,0.0
189,0.0
190,0.00226308345120226
191,0.447916666666667
192,0.792022792022792
193,0.498126261170366
194,0.935850127732047
195,1.0
196,0.9328165374677
197,0.398971134609889
198,0.0955650929899857
199,0.0
200,0.3125
201,0.568660968660969
202,0.445213379469435
203,0.540119081372271
204,0.0
205,0.153846153846154
206,0.0
207,0.0
208,0.315154994259472
209,0.144170017231476
210,0.0
211,0.0
212,0.0
213,0.0
214,0.399145299145299
215,0.0141782407407407
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.00859845227858985
222,0.553350589588726
223,0.0529612756264237
224,0.0
225,0.0
226,0.0
227,0.0142450142450142
228,0.439814814814815
229,0.00256410256410256
230,0.545846507617131
231,0.254741013303142
232,0.262247838616715
233,0.454805491990847
234,0.0
235,0.0
236,0.0
237,0.381944444444444
238,0.0168871376301717
239,0.339198154023652
240,0.00199430199430199
241,0.369502314814815
242,0.0
243,0.00347222222222222
244,0.107692307692308
245,0.0
246,0.295298165137615
247,0.354609929078014
248,0.100825975505554
249,0.0256410256410256
250,0.03125
251,0.00797720797720798
252,0.0
253,0.427350427350427
254,0.210648148148148
255,0.0541310541310541
256,0.398726851851852
257,0.0296296296296296
258,0.0
259,0.0
260,0.0
261,0.0
262,0.134265734265734
263,0.0
264,0.170940170940171
265,0.283564814814815
266,0.515669515669516
267,0.115740740740741
268,0.0
269,0.346064814814815
270,0.152421652421652
271,0.487464387464387
272,0.947916666666667
273,0.501994301994302
274,0.0
275,0.0
276,0.0
277,0.188034188034188
278,0.24681712962963
279,0.272649572649573
280,0.0
281,0.0
282,0.348148148148148
283,0.251157407407407
284,0.381766381766382
285,0.552662037037037
286,0.113960113960114
287,0.0
288,0.492592592592593
289,0.71556712962963
290,0.952136752136752
291,0.251157407407407
292,0.466666666666667
293,0.338541666666667
294,0.0541310541310541
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0660350272753374
301,0.275213675213675
302,0.100694444444444
303,0.0102564102564103
304,0.0
305,0.551113649343232
306,0.0106291295604711
307,0.0
308,0.367077717235446
309,0.0228115198175078
310,0.784041630529055
311,0.728251629356758
312,0.4765625
313,0.645299145299145
314,0.33687230989957
315,0.816571428571429
316,0.113316077077941
317,0.0
318,0.0
319,0.0
320,0.048025007104291
321,0.5950389385636
322,0.0535612535612536
323,0.0
324,0.0
325,0.0399305555555556
326,0.328205128205128
327,0.00344036697247706
328,0.430857142857143
329,0.0
330,0.358221715588487
331,0.0581328751431844
332,0.0
333,0.0122646891043925
334,0.358024691358025
335,0.188034188034188
336,0.0
337,0.176336746302617
338,0.44860351281313
339,0.455840455840456
340,0.397694524495677
341,0.373469968687731
342,0.54639175257732
343,0.511774842044802
344,0.318285714285714
345,0.963813900057438
