,flood_depth,prop_flood_prone,sim_poor,sim_midpoor,sim_midrich,sim_rich
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.110543031673382,0.329418504726439,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0401106145646837,0.341435185185185,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0988766894362489,0.305299539170507,0.0,0.0,0.0,0.0
19,0.126532438351348,0.143102461362335,0.0,0.0,0.0,0.0
20,0.214361854529265,0.369683128746788,0.0,0.0,0.0,0.0
21,0.211517951518605,0.489667049368542,0.0,0.0,0.0,0.0
22,0.366458786888789,0.545376467220155,0.0,0.0,0.0,0.0
23,0.217115258115765,0.854926745188164,0.0,0.0,0.0,0.0
24,0.119939960808384,0.385840204719932,0.0,0.0,0.0,0.0
25,0.133403609537713,0.275194917701415,0.0,0.0,0.0,0.0
26,0.0889982131132034,0.373219373219373,0.0,0.0,0.0,0.0
27,0.0464524907536738,0.310146593848807,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0119067161313949,0.180875576036866,0.0,0.0,0.0,0.0
34,0.0211740377750364,0.145537237066515,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.00710903460159367,0.0866343687660302,0.0,0.0,0.0,0.0
40,0.00233131962633561,0.0115707260630605,0.0,0.0,0.0,0.0
41,0.158815311094974,0.570940170940171,0.0,0.0,0.0,0.0
42,0.0273224262585933,0.172314761631246,0.0,0.0,0.0,0.0
43,0.0692195077227731,0.740740740740741,0.0,0.0,0.0,0.0
44,0.18568378245389,0.760127314814815,0.0,0.0,0.0,0.0
45,0.0274043504329149,0.397435897435897,0.0,0.0,0.0,0.0
46,0.000730753287994604,0.0115107913669065,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0372471651584982,0.362589928057554,0.0,0.0,0.0,0.0
49,0.00341323070149133,0.0343741048410198,0.0,0.0,0.0,0.0
50,0.00530013382264058,0.0802292263610315,0.0,0.0,0.0,0.0
51,0.0125807214313688,0.206788362806617,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0533092892957501,0.277809147374365,0.0,0.0,0.0,0.0
57,0.0212851012194598,0.230324074074074,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0124407754894256,0.104887110603029,0.0,0.0,0.0,0.0
62,0.0318963607356604,0.357897743501857,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0934486063117655,0.247863247863248,0.0,0.0,0.0,0.0
70,0.0464517540401883,0.112847222222222,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.138223023156495,0.185185185185185,0.0,0.0,0.0,0.0
76,0.0971055943331273,0.152517985611511,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0564210187983397,0.265790225778794,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0
81,0.152372673705772,0.141782407407407,0.0,0.0,0.0,0.0
