,flood_depth,prop_flood_prone,sim_poor,sim_midpoor,sim_midrich,sim_rich
0,0.00465564493919527,0.0718562874251497,0.0,0.0,0.0,0.0
1,0.0210299121910604,0.27920392269974,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.220694475001846,0.415353766828989,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.000381679469367483,0.00687285223367697,0.0,0.0,0.0,0.0
8,0.0390810185418233,0.608820160366552,0.0,0.0,0.0,0.0
9,0.00366435831391924,0.0536989431590974,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0709247147595441,0.428240740740741,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.164323094803067,0.339861751152074,0.0,0.0,0.0,0.0
19,0.176563885256981,0.148826559816829,0.0,0.0,0.0,0.0
20,0.333361994563393,0.609477590636597,0.0,0.0,0.0,0.0
21,0.325111976036659,0.69345579793341,0.0,0.0,0.0,0.0
22,0.523218366228131,0.671342685370741,0.0,0.0,0.0,0.0
23,0.321411321300845,0.926745188164321,0.0,0.0,0.0,0.0
24,0.172380392613111,0.397213534262155,0.0,0.0,0.0,0.0
25,0.202809628192793,0.286745596303783,0.0,0.0,0.0,0.0
26,0.145229415676193,0.43019943019943,0.0,0.0,0.0,0.0
27,0.0871550978583555,0.472837022132797,0.0,0.0,0.0,0.0
28,0.0020942883613782,0.0324786324786325,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0171975869736913,0.180875576036866,0.0,0.0,0.0,0.0
34,0.0291257406107874,0.145537237066515,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0110889694635669,0.115132516386435,0.0,0.0,0.0,0.0
40,0.00603476500352546,0.0347121781891814,0.0,0.0,0.0,0.0
41,0.229711227199631,0.599430199430199,0.0,0.0,0.0,0.0
42,0.0461220979553608,0.269672601952901,0.0,0.0,0.0,0.0
43,0.121847242915053,0.874643874643875,0.0,0.0,0.0,0.0
44,0.294098551626559,0.878761574074074,0.0,0.0,0.0,0.0
45,0.0582866288318254,0.700569800569801,0.0,0.0,0.0,0.0
46,0.00887872709644784,0.148489208633094,0.0,0.0,0.0,0.0
47,0.0012839633405988,0.0198976691301876,0.0,0.0,0.0,0.0
48,0.097955322265625,0.671942446043165,0.0,0.0,0.0,0.0
49,0.0345834050742646,0.376682898882842,0.0,0.0,0.0,0.0
50,0.0481375882823693,0.303724928366762,0.0,0.0,0.0,0.0
51,0.029853226726421,0.412150598973189,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0218496071882449,0.27159780410286,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0821481593781982,0.277809147374365,0.0,0.0,0.0,0.0
57,0.0335273036250362,0.288194444444444,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.00107202774439103,0.0170940170940171,0.0,0.0,0.0,0.0
61,0.0213785228745601,0.131466133180909,0.0,0.0,0.0,0.0
62,0.0452350746117739,0.39502999143102,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.152232286936877,0.247863247863248,0.0,0.0,0.0,0.0
70,0.08088277887415,0.175347222222222,0.0,0.0,0.0,0.0
71,0.0071975577590812,0.109401709401709,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.190358327664541,0.185185185185185,0.0,0.0,0.0,0.0
76,0.153347668544852,0.181294964028777,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
