,flood_depth,prop_flood_prone,sim_poor,sim_midpoor,sim_midrich,sim_rich
0,0.0100491983040058,0.128885086968919,0.0,0.0,0.0,0.0
1,0.0457399916779524,0.556100374963946,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.417524986299872,0.598682325981094,0.0,0.0,0.0,0.0
5,0.00142402289357059,0.025706940874036,0.0,0.0,0.0,0.0
6,0.0247363502049015,0.339936836060867,0.0,0.0,0.0,0.0
7,0.0233973255135622,0.384879725085911,0.0,0.0,0.0,0.0
8,0.0834651697951903,1.0,0.0,0.0,0.0,0.0
9,0.0138616052500625,0.210796915167095,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.115352250911571,0.486111111111111,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0355665849668595,0.486283569159688,0.0,0.0,0.0,0.0
17,0.00014596982940232,0.00170309395401646,0.0,0.0,0.0,0.0
18,0.262253756896691,0.351382488479263,0.0,0.0,0.0,0.0
19,0.231379403614902,0.148826559816829,0.0,0.0,0.0,0.0
20,0.473204880348791,0.643163003140166,0.0,0.0,0.0,0.0
21,0.461609569948111,0.81113662456946,0.0,0.0,0.0,0.0
22,0.70847918152502,0.785857429144002,0.0,0.0,0.0,0.0
23,0.452806568666287,0.952599827635737,0.0,0.0,0.0,0.0
24,0.242643593318224,0.491043502985499,0.0,0.0,0.0,0.0
25,0.289312055886842,0.315622292809703,0.0,0.0,0.0,0.0
26,0.217134133363381,0.43019943019943,0.0,0.0,0.0,0.0
27,0.134719475825376,0.472837022132797,0.0,0.0,0.0,0.0
28,0.0027748042701656,0.0324786324786325,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.00295541629981723,0.0485021398002853,0.0,0.0,0.0,0.0
33,0.0294496826312509,0.247119815668203,0.0,0.0,0.0,0.0
34,0.0420086000235397,0.173962478681069,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0185765603153276,0.194927329723568,0.0,0.0,0.0,0.0
40,0.00995316200598423,0.0347121781891814,0.0,0.0,0.0,0.0
41,0.322243045469974,0.684900284900285,0.0,0.0,0.0,0.0
42,0.0779878505682685,0.466973004020678,0.0,0.0,0.0,0.0
43,0.195444827609592,0.977207977207977,0.0,0.0,0.0,0.0
44,0.430504816549796,0.968171296296296,0.0,0.0,0.0,0.0
45,0.0950267324420462,0.874643874643875,0.0,0.0,0.0,0.0
46,0.0243243539933678,0.33841726618705,0.0,0.0,0.0,0.0
47,0.00348304197692004,0.0483229107447413,0.0,0.0,0.0,0.0
48,0.164787764514951,0.856115107913669,0.0,0.0,0.0,0.0
49,0.0630423011222496,0.49584646233171,0.0,0.0,0.0,0.0
50,0.100894995746777,0.451002865329513,0.0,0.0,0.0,0.0
51,0.0596404415637646,0.653166001140901,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0356260540512248,0.340941924299335,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.113821467997865,0.277809147374365,0.0,0.0,0.0,0.0
57,0.0572096506754557,0.47337962962963,0.0,0.0,0.0,0.0
58,0.00476543719951923,0.0854700854700855,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0110633610999822,0.15954415954416,0.0,0.0,0.0,0.0
61,0.0365353584562107,0.160045727350672,0.0,0.0,0.0,0.0
62,0.0694054061771971,0.520708369037418,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0026974104859335,0.0454674623472578,0.0,0.0,0.0,0.0
68,0.000693709762008102,0.0115740740740741,0.0,0.0,0.0,0.0
69,0.215712761946893,0.262108262108262,0.0,0.0,0.0,0.0
70,0.120747813472041,0.21875,0.0,0.0,0.0,0.0
71,0.0210298978365385,0.274643874643875,0.0,0.0,0.0,0.0
72,0.000992303330072516,0.0172314761631246,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.344296642857739,0.216524216524217,0.0,0.0,0.0,0.0
76,0.252372511170751,0.247482014388489,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.176885691531286,0.434409831380394,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0155594054446277,0.00853727945361412,0.0,0.0,0.0,0.0
81,1.29171400158494,0.300925925925926,0.0,0.0,0.0,0.0
82,0.762851391219006,0.308262108262108,0.0,0.0,0.0,0.0
83,0.0670663162514016,0.378472222222222,0.0,0.0,0.0,0.0
84,0.00435888393652066,0.0683760683760684,0.0,0.0,0.0,0.0
85,0.135989162656996,0.279513888888889,0.0,0.0,0.0,0.0
86,0.0362223046457666,0.0837606837606838,0.0,0.0,0.0,0.0
87,0.19201247051388,0.47534910230835,0.0,0.0,0.0,0.0
88,0.445898242854855,0.534453302961276,0.0,0.0,0.0,0.0
89,0.0579460815605835,0.0643578643578644,0.0,0.0,0.0,0.0
90,0.00421479918962886,0.0399885746929449,0.0,0.0,0.0,0.0
91,0.103430290102175,0.465255933657421,0.0,0.0,0.0,0.0
92,0.0260661772054154,0.245892187950418,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0
94,0.00978906949361165,0.127314814814815,0.0,0.0,0.0,0.0
95,0.00439918278968572,0.0484330484330484,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0096848275926378,0.0694444444444444,0.0,0.0,0.0,0.0
99,0.00256451989850427,0.0341880341880342,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0163364682102475,0.0512820512820513,0.0,0.0,0.0,0.0
102,0.143653693022551,0.637731481481482,0.0,0.0,0.0,0.0
103,0.00150052584134615,0.0102564102564103,0.0,0.0,0.0,0.0
104,0.00239796933102117,0.0068649885583524,0.0,0.0,0.0,0.0
105,0.0417216276229287,0.269740634005764,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0398611954474381,0.270655270655271,0.0,0.0,0.0,0.0
111,0.104753763631475,0.44793152639087,0.0,0.0,0.0,0.0
112,0.0619016420591128,0.123076923076923,0.0,0.0,0.0,0.0
113,0.265906489580527,0.391954022988506,0.0,0.0,0.0,0.0
114,0.423929480745582,0.478632478632479,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0
116,0.00575649772274528,0.0797720797720798,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0
118,0.125481234503754,0.0936599423631124,0.0,0.0,0.0,0.0
119,1.60898757239013,0.921082621082621,0.0,0.0,0.0,0.0
120,0.821562475628323,0.797453703703704,0.0,0.0,0.0,0.0
121,0.022873785556891,0.357834757834758,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0
126,0.00271972020467122,0.0425347222222222,0.0,0.0,0.0,0.0
127,0.0064815684261485,0.092022792022792,0.0,0.0,0.0,0.0
128,0.00550325270052309,0.0896990740740741,0.0,0.0,0.0,0.0
129,0.00692353425202546,0.0968660968660969,0.0,0.0,0.0,0.0
130,0.0035540128088858,0.0498424520194787,0.0,0.0,0.0,0.0
131,0.0688875530435027,0.387338129496403,0.0,0.0,0.0,0.0
132,0.177814864025496,0.47008547008547,0.0,0.0,0.0,0.0
133,0.138618040967871,0.300925925925926,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0317532265627826,0.0665509259259259,0.0,0.0,0.0,0.0
136,0.237979925867499,0.958974358974359,0.0,0.0,0.0,0.0
137,0.0977357648037098,0.910300925925926,0.0,0.0,0.0,0.0
138,0.103479236483234,0.96011396011396,0.0,0.0,0.0,0.0
139,0.0520807681260286,0.751157407407407,0.0,0.0,0.0,0.0
140,0.0307058698431379,0.44017094017094,0.0,0.0,0.0,0.0
141,0.000442147254943848,0.0078125,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0
143,0.00589582045301259,0.100719424460432,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0
