,flood_depth,prop_flood_prone,sim_poor,sim_midpoor,sim_midrich,sim_rich
0,0.00531204262791382,0.0775591673795267,0.0,0.0,0.0,0.0
1,0.025236232637637,0.331122007499279,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.258618739709168,0.492695502721283,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.013272605543331,0.200976169968418,0.0,0.0,0.0,0.0
7,0.00093768142752631,0.0154639175257732,0.0,0.0,0.0,0.0
8,0.054333873630799,0.81786941580756,0.0,0.0,0.0,0.0
9,0.00581799190884078,0.0908311910882605,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0783617849703188,0.428240740740741,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.011899652351646,0.20502454519203,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.181515469529112,0.339861751152074,0.0,0.0,0.0,0.0
19,0.1869079380221,0.148826559816829,0.0,0.0,0.0,0.0
20,0.359398650469659,0.628889523265772,0.0,0.0,0.0,0.0
21,0.352504209043238,0.773823191733639,0.0,0.0,0.0,0.0
22,0.557965402851602,0.699971371314057,0.0,0.0,0.0,0.0
23,0.345829863686631,0.943981614478598,0.0,0.0,0.0,0.0
24,0.185811242089205,0.437020187659937,0.0,0.0,0.0,0.0
25,0.218264697364325,0.286745596303783,0.0,0.0,0.0,0.0
26,0.157855302859575,0.43019943019943,0.0,0.0,0.0,0.0
27,0.0955104975907341,0.472837022132797,0.0,0.0,0.0,0.0
28,0.00222175793770032,0.0324786324786325,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.020085207328269,0.209677419354839,0.0,0.0,0.0,0.0
34,0.0309791239640332,0.145537237066515,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0116758827607358,0.115132516386435,0.0,0.0,0.0,0.0
40,0.00674824249823727,0.0347121781891814,0.0,0.0,0.0,0.0
41,0.24744875655215,0.627920227920228,0.0,0.0,0.0,0.0
